YearMonth,Value,Type,Model
1986-08-01,118.0,Train,Actual
1986-09-01,99.0,Train,Actual
1986-10-01,85.0,Train,Actual
1986-11-01,107.0,Train,Actual
1986-12-01,141.0,Train,Actual
1987-01-01,58.0,Train,Actual
1987-02-01,65.0,Train,Actual
1987-03-01,70.0,Train,Actual
1987-04-01,86.0,Train,Actual
1987-05-01,93.0,Train,Actual
1987-06-01,74.0,Train,Actual
1987-07-01,87.0,Train,Actual
1987-08-01,73.0,Train,Actual
1987-09-01,101.0,Train,Actual
1987-10-01,100.0,Train,Actual
1987-11-01,96.0,Train,Actual
1987-12-01,157.0,Train,Actual
1988-01-01,63.0,Train,Actual
1988-02-01,115.0,Train,Actual
1988-03-01,70.0,Train,Actual
1988-04-01,66.0,Train,Actual
1988-05-01,67.0,Train,Actual
1988-06-01,83.0,Train,Actual
1988-07-01,79.0,Train,Actual
1988-08-01,77.0,Train,Actual
1988-09-01,102.0,Train,Actual
1988-10-01,116.0,Train,Actual
1988-11-01,100.0,Train,Actual
1988-12-01,135.0,Train,Actual
1989-01-01,71.0,Train,Actual
1989-02-01,60.0,Train,Actual
1989-03-01,89.0,Train,Actual
1989-04-01,74.0,Train,Actual
1989-05-01,73.0,Train,Actual
1989-06-01,91.0,Train,Actual
1989-07-01,86.0,Train,Actual
1989-08-01,74.0,Train,Actual
1989-09-01,87.0,Train,Actual
1989-10-01,87.0,Train,Actual
1989-11-01,109.0,Train,Actual
1989-12-01,137.0,Train,Actual
1990-01-01,43.0,Train,Actual
1990-02-01,69.0,Train,Actual
1990-03-01,73.0,Train,Actual
1990-04-01,77.0,Train,Actual
1990-05-01,69.0,Train,Actual
1990-06-01,76.0,Train,Actual
1990-07-01,78.0,Train,Actual
1990-08-01,70.0,Train,Actual
1990-09-01,83.0,Train,Actual
1990-10-01,65.0,Train,Actual
1990-11-01,110.0,Train,Actual
1990-12-01,132.0,Train,Actual
1991-01-01,54.0,Test,Actual
1991-02-01,55.0,Test,Actual
1991-03-01,66.0,Test,Actual
1991-04-01,65.0,Test,Actual
1991-05-01,60.0,Test,Actual
1991-06-01,65.0,Test,Actual
1991-07-01,96.0,Test,Actual
1991-08-01,55.0,Test,Actual
1991-09-01,71.0,Test,Actual
1991-10-01,63.0,Test,Actual
1991-11-01,74.0,Test,Actual
1991-12-01,106.0,Test,Actual
1992-01-01,34.0,Test,Actual
1992-02-01,47.0,Test,Actual
1992-03-01,56.0,Test,Actual
1992-04-01,53.0,Test,Actual
1992-05-01,53.0,Test,Actual
1992-06-01,55.0,Test,Actual
1992-07-01,67.0,Test,Actual
1992-08-01,52.0,Test,Actual
1992-09-01,46.0,Test,Actual
1992-10-01,51.0,Test,Actual
1992-11-01,58.0,Test,Actual
1992-12-01,91.0,Test,Actual
1993-01-01,33.0,Test,Actual
1993-02-01,40.0,Test,Actual
1993-03-01,46.0,Test,Actual
1993-04-01,45.0,Test,Actual
1993-05-01,41.0,Test,Actual
1993-06-01,55.0,Test,Actual
1993-07-01,57.0,Test,Actual
1993-08-01,54.0,Test,Actual
1993-09-01,46.0,Test,Actual
1993-10-01,52.0,Test,Actual
1993-11-01,48.0,Test,Actual
1993-12-01,77.0,Test,Actual
1994-01-01,30.0,Test,Actual
1994-02-01,35.0,Test,Actual
1994-03-01,42.0,Test,Actual
1994-04-01,48.0,Test,Actual
1994-05-01,44.0,Test,Actual
1994-06-01,45.0,Test,Actual
1994-07-01,46.15319948724262,Test,Actual
1994-08-01,47.21198162286158,Test,Actual
1994-09-01,46.0,Test,Actual
1994-10-01,51.0,Test,Actual
1994-11-01,63.0,Test,Actual
1994-12-01,84.0,Test,Actual
1995-01-01,30.0,Test,Actual
1995-02-01,39.0,Test,Actual
1995-03-01,45.0,Test,Actual
1995-04-01,52.0,Test,Actual
1995-05-01,28.0,Test,Actual
1995-06-01,40.0,Test,Actual
1995-07-01,62.0,Test,Actual
1980-01-01,145.85544003960837,Train,Best_des
1980-02-01,142.44054143493068,Train,Best_des
1980-03-01,139.72272727637147,Train,Best_des
1980-04-01,138.26946726090446,Train,Best_des
1980-05-01,133.5688385743751,Train,Best_des
1980-06-01,130.86258437075494,Train,Best_des
1980-07-01,133.99832974378924,Train,Best_des
1980-08-01,131.6605172820822,Train,Best_des
1980-09-01,130.62988089372504,Train,Best_des
1980-10-01,138.04600933526638,Train,Best_des
1980-11-01,139.01006483930092,Train,Best_des
1980-12-01,140.28761414453896,Train,Best_des
1981-01-01,154.40453237780784,Train,Best_des
1981-02-01,152.72571346397172,Train,Best_des
1981-03-01,151.27751930687953,Train,Best_des
1981-04-01,149.20136937242776,Train,Best_des
1981-05-01,144.11082073769688,Train,Best_des
1981-06-01,139.60821875906214,Train,Best_des
1981-07-01,137.92979479070024,Train,Best_des
1981-08-01,146.75991527126752,Train,Best_des
1981-09-01,154.57942455106542,Train,Best_des
1981-10-01,151.65118865737284,Train,Best_des
1981-11-01,151.20926446647582,Train,Best_des
1981-12-01,152.1394400500037,Train,Best_des
1982-01-01,160.9152036746788,Train,Best_des
1982-02-01,154.39423890013958,Train,Best_des
1982-03-01,146.5514282140529,Train,Best_des
1982-04-01,139.34738431443435,Train,Best_des
1982-05-01,133.9402709616333,Train,Best_des
1982-06-01,132.00446623449602,Train,Best_des
1982-07-01,129.55219731772752,Train,Best_des
1982-08-01,126.81963331945857,Train,Best_des
1982-09-01,124.26212938782199,Train,Best_des
1982-10-01,120.6777545554708,Train,Best_des
1982-11-01,117.96503966080003,Train,Best_des
1982-12-01,117.88394585898837,Train,Best_des
1983-01-01,121.82212197876795,Train,Best_des
1983-02-01,115.49825926678193,Train,Best_des
1983-03-01,113.03180023332668,Train,Best_des
1983-04-01,111.53166910088366,Train,Best_des
1983-05-01,106.91623439067614,Train,Best_des
1983-06-01,104.30318080758259,Train,Best_des
1983-07-01,102.68840077472258,Train,Best_des
1983-08-01,101.39821473740133,Train,Best_des
1983-09-01,101.96306515643822,Train,Best_des
1983-10-01,100.60179988200701,Train,Best_des
1983-11-01,98.32064313619885,Train,Best_des
1983-12-01,100.63439563360954,Train,Best_des
1984-01-01,106.25042892494305,Train,Best_des
1984-02-01,103.52235459789378,Train,Best_des
1984-03-01,100.5818641575705,Train,Best_des
1984-04-01,100.74960411970383,Train,Best_des
1984-05-01,98.2630740444268,Train,Best_des
1984-06-01,96.35256623623322,Train,Best_des
1984-07-01,94.13958354649665,Train,Best_des
1984-08-01,92.07650329026876,Train,Best_des
1984-09-01,96.218966026761,Train,Best_des
1984-10-01,95.23499282933639,Train,Best_des
1984-11-01,95.77706702336089,Train,Best_des
1984-12-01,99.7971631277493,Train,Best_des
1985-01-01,106.0072779904214,Train,Best_des
1985-02-01,101.34630858692206,Train,Best_des
1985-03-01,99.05797303790344,Train,Best_des
1985-04-01,101.44789131340767,Train,Best_des
1985-05-01,100.41433884822737,Train,Best_des
1985-06-01,101.05999824108284,Train,Best_des
1985-07-01,98.08049171224192,Train,Best_des
1985-08-01,96.4881309191627,Train,Best_des
1985-09-01,96.72012489619976,Train,Best_des
1985-10-01,95.56171822657113,Train,Best_des
1985-11-01,96.44353504163965,Train,Best_des
1985-12-01,99.00273482478491,Train,Best_des
1986-01-01,102.2059872813678,Train,Best_des
1986-02-01,97.43685461947872,Train,Best_des
1986-03-01,93.62026667758376,Train,Best_des
1986-04-01,90.11913486310246,Train,Best_des
1986-05-01,87.17692488143827,Train,Best_des
1986-06-01,84.91716664912612,Train,Best_des
1986-07-01,81.80421257355391,Train,Best_des
1986-08-01,83.58451177980339,Train,Best_des
1986-09-01,86.33093594762988,Train,Best_des
1986-10-01,87.02940833919745,Train,Best_des
1986-11-01,86.23773940821626,Train,Best_des
1986-12-01,87.93285997625104,Train,Best_des
1987-01-01,93.38913988771982,Train,Best_des
1987-02-01,89.64590040916454,Train,Best_des
1987-03-01,86.73052587437313,Train,Best_des
1987-04-01,84.43938353431714,Train,Best_des
1987-05-01,83.99296159292356,Train,Best_des
1987-06-01,84.38125222974014,Train,Best_des
1987-07-01,82.72690128057762,Train,Best_des
1987-08-01,82.5807164135256,Train,Best_des
1987-09-01,80.95334286904352,Train,Best_des
1987-10-01,82.48917325031921,Train,Best_des
1987-11-01,83.94652886096414,Train,Best_des
1987-12-01,84.97868362193493,Train,Best_des
1988-01-01,92.7278360705893,Train,Best_des
1988-02-01,90.00479491367234,Train,Best_des
1988-03-01,93.00400992331035,Train,Best_des
1988-04-01,90.97326333275147,Train,Best_des
1988-05-01,88.49585876792094,Train,Best_des
1988-06-01,86.15123607189426,Train,Best_des
1988-07-01,85.6095632847513,Train,Best_des
1988-08-01,84.65596214347514,Train,Best_des
1988-09-01,83.52116149489183,Train,Best_des
1988-10-01,85.18462929621793,Train,Best_des
1988-11-01,88.38990402444927,Train,Best_des
1988-12-01,89.79075223961296,Train,Best_des
1989-01-01,95.00360811086414,Train,Best_des
1989-02-01,93.05514231388157,Train,Best_des
1989-03-01,89.87097167345846,Train,Best_des
1989-04-01,89.89650838034306,Train,Best_des
1989-05-01,88.26052633273578,Train,Best_des
1989-06-01,86.53553722656187,Train,Best_des
1989-07-01,86.82769165873972,Train,Best_des
1989-08-01,86.5823537311124,Train,Best_des
1989-09-01,85.03572605893667,Train,Best_des
1989-10-01,84.96340389338916,Train,Best_des
1989-11-01,84.91867990546253,Train,Best_des
1989-12-01,87.31924151727391,Train,Best_des
1990-01-01,92.77655455273141,Train,Best_des
1990-02-01,87.79037073911586,Train,Best_des
1990-03-01,85.71490159947069,Train,Best_des
1990-04-01,84.11983035779535,Train,Best_des
1990-05-01,83.01306793670959,Train,Best_des
1990-06-01,81.0768510783653,Train,Best_des
1990-07-01,79.98348739507178,Train,Best_des
1990-08-01,79.1796252061569,Train,Best_des
1990-09-01,77.56435298407195,Train,Best_des
1990-10-01,77.46496445435477,Train,Best_des
1990-11-01,75.45086513306575,Train,Best_des
1990-12-01,78.48366709257499,Train,Best_des
1991-01-01,83.94835218520755,Test,Best_des
1991-02-01,84.0614039870976,Test,Best_des
1991-03-01,84.17445578898766,Test,Best_des
1991-04-01,84.28750759087772,Test,Best_des
1991-05-01,84.40055939276778,Test,Best_des
1991-06-01,84.51361119465783,Test,Best_des
1991-07-01,84.62666299654789,Test,Best_des
1991-08-01,84.73971479843794,Test,Best_des
1991-09-01,84.85276660032801,Test,Best_des
1991-10-01,84.96581840221806,Test,Best_des
1991-11-01,85.07887020410811,Test,Best_des
1991-12-01,85.19192200599818,Test,Best_des
1992-01-01,85.30497380788823,Test,Best_des
1992-02-01,85.41802560977828,Test,Best_des
1992-03-01,85.53107741166835,Test,Best_des
1992-04-01,85.6441292135584,Test,Best_des
1992-05-01,85.75718101544845,Test,Best_des
1992-06-01,85.87023281733852,Test,Best_des
1992-07-01,85.98328461922857,Test,Best_des
1992-08-01,86.09633642111862,Test,Best_des
1992-09-01,86.20938822300869,Test,Best_des
1992-10-01,86.32244002489874,Test,Best_des
1992-11-01,86.43549182678879,Test,Best_des
1992-12-01,86.54854362867886,Test,Best_des
1993-01-01,86.66159543056891,Test,Best_des
1993-02-01,86.77464723245897,Test,Best_des
1993-03-01,86.88769903434903,Test,Best_des
1993-04-01,87.00075083623909,Test,Best_des
1993-05-01,87.11380263812914,Test,Best_des
1993-06-01,87.2268544400192,Test,Best_des
1993-07-01,87.33990624190926,Test,Best_des
1993-08-01,87.45295804379931,Test,Best_des
1993-09-01,87.56600984568936,Test,Best_des
1993-10-01,87.67906164757943,Test,Best_des
1993-11-01,87.79211344946948,Test,Best_des
1993-12-01,87.90516525135953,Test,Best_des
1994-01-01,88.0182170532496,Test,Best_des
1994-02-01,88.13126885513965,Test,Best_des
1994-03-01,88.2443206570297,Test,Best_des
1994-04-01,88.35737245891977,Test,Best_des
1994-05-01,88.47042426080982,Test,Best_des
1994-06-01,88.58347606269987,Test,Best_des
1994-07-01,88.69652786458995,Test,Best_des
1994-08-01,88.80957966647999,Test,Best_des
1994-09-01,88.92263146837006,Test,Best_des
1994-10-01,89.03568327026012,Test,Best_des
1994-11-01,89.14873507215016,Test,Best_des
1994-12-01,89.26178687404023,Test,Best_des
1995-01-01,89.37483867593029,Test,Best_des
1995-02-01,89.48789047782033,Test,Best_des
1995-03-01,89.6009422797104,Test,Best_des
1995-04-01,89.71399408160046,Test,Best_des
1995-05-01,89.8270458834905,Test,Best_des
1995-06-01,89.94009768538056,Test,Best_des
1995-07-01,90.05314948727063,Test,Best_des
