YearMonth,Value,Type,Model
1986-08-01,118.0,Train,Actual
1986-09-01,99.0,Train,Actual
1986-10-01,85.0,Train,Actual
1986-11-01,107.0,Train,Actual
1986-12-01,141.0,Train,Actual
1987-01-01,58.0,Train,Actual
1987-02-01,65.0,Train,Actual
1987-03-01,70.0,Train,Actual
1987-04-01,86.0,Train,Actual
1987-05-01,93.0,Train,Actual
1987-06-01,74.0,Train,Actual
1987-07-01,87.0,Train,Actual
1987-08-01,73.0,Train,Actual
1987-09-01,101.0,Train,Actual
1987-10-01,100.0,Train,Actual
1987-11-01,96.0,Train,Actual
1987-12-01,157.0,Train,Actual
1988-01-01,63.0,Train,Actual
1988-02-01,115.0,Train,Actual
1988-03-01,70.0,Train,Actual
1988-04-01,66.0,Train,Actual
1988-05-01,67.0,Train,Actual
1988-06-01,83.0,Train,Actual
1988-07-01,79.0,Train,Actual
1988-08-01,77.0,Train,Actual
1988-09-01,102.0,Train,Actual
1988-10-01,116.0,Train,Actual
1988-11-01,100.0,Train,Actual
1988-12-01,135.0,Train,Actual
1989-01-01,71.0,Train,Actual
1989-02-01,60.0,Train,Actual
1989-03-01,89.0,Train,Actual
1989-04-01,74.0,Train,Actual
1989-05-01,73.0,Train,Actual
1989-06-01,91.0,Train,Actual
1989-07-01,86.0,Train,Actual
1989-08-01,74.0,Train,Actual
1989-09-01,87.0,Train,Actual
1989-10-01,87.0,Train,Actual
1989-11-01,109.0,Train,Actual
1989-12-01,137.0,Train,Actual
1990-01-01,43.0,Train,Actual
1990-02-01,69.0,Train,Actual
1990-03-01,73.0,Train,Actual
1990-04-01,77.0,Train,Actual
1990-05-01,69.0,Train,Actual
1990-06-01,76.0,Train,Actual
1990-07-01,78.0,Train,Actual
1990-08-01,70.0,Train,Actual
1990-09-01,83.0,Train,Actual
1990-10-01,65.0,Train,Actual
1990-11-01,110.0,Train,Actual
1990-12-01,132.0,Train,Actual
1991-01-01,54.0,Test,Actual
1991-02-01,55.0,Test,Actual
1991-03-01,66.0,Test,Actual
1991-04-01,65.0,Test,Actual
1991-05-01,60.0,Test,Actual
1991-06-01,65.0,Test,Actual
1991-07-01,96.0,Test,Actual
1991-08-01,55.0,Test,Actual
1991-09-01,71.0,Test,Actual
1991-10-01,63.0,Test,Actual
1991-11-01,74.0,Test,Actual
1991-12-01,106.0,Test,Actual
1992-01-01,34.0,Test,Actual
1992-02-01,47.0,Test,Actual
1992-03-01,56.0,Test,Actual
1992-04-01,53.0,Test,Actual
1992-05-01,53.0,Test,Actual
1992-06-01,55.0,Test,Actual
1992-07-01,67.0,Test,Actual
1992-08-01,52.0,Test,Actual
1992-09-01,46.0,Test,Actual
1992-10-01,51.0,Test,Actual
1992-11-01,58.0,Test,Actual
1992-12-01,91.0,Test,Actual
1993-01-01,33.0,Test,Actual
1993-02-01,40.0,Test,Actual
1993-03-01,46.0,Test,Actual
1993-04-01,45.0,Test,Actual
1993-05-01,41.0,Test,Actual
1993-06-01,55.0,Test,Actual
1993-07-01,57.0,Test,Actual
1993-08-01,54.0,Test,Actual
1993-09-01,46.0,Test,Actual
1993-10-01,52.0,Test,Actual
1993-11-01,48.0,Test,Actual
1993-12-01,77.0,Test,Actual
1994-01-01,30.0,Test,Actual
1994-02-01,35.0,Test,Actual
1994-03-01,42.0,Test,Actual
1994-04-01,48.0,Test,Actual
1994-05-01,44.0,Test,Actual
1994-06-01,45.0,Test,Actual
1994-07-01,46.15319948724262,Test,Actual
1994-08-01,47.21198162286158,Test,Actual
1994-09-01,46.0,Test,Actual
1994-10-01,51.0,Test,Actual
1994-11-01,63.0,Test,Actual
1994-12-01,84.0,Test,Actual
1995-01-01,30.0,Test,Actual
1995-02-01,39.0,Test,Actual
1995-03-01,45.0,Test,Actual
1995-04-01,52.0,Test,Actual
1995-05-01,28.0,Test,Actual
1995-06-01,40.0,Test,Actual
1995-07-01,62.0,Test,Actual
1980-01-01,137.33181082167707,Train,Double_exponential_smoothing
1980-02-01,136.83721127863194,Train,Double_exponential_smoothing
1980-03-01,136.34261183236393,Train,Double_exponential_smoothing
1980-04-01,135.84801255737878,Train,Double_exponential_smoothing
1980-05-01,135.35341284272891,Train,Double_exponential_smoothing
1980-06-01,134.85881338876888,Train,Double_exponential_smoothing
1980-07-01,134.36421471703935,Train,Double_exponential_smoothing
1980-08-01,133.86961530762184,Train,Double_exponential_smoothing
1980-09-01,133.3750160694872,Train,Double_exponential_smoothing
1980-10-01,132.88041797121093,Train,Double_exponential_smoothing
1980-11-01,132.38581901603743,Train,Double_exponential_smoothing
1980-12-01,131.89122011293748,Train,Double_exponential_smoothing
1981-01-01,131.39662296064353,Train,Double_exponential_smoothing
1981-02-01,130.90202371465588,Train,Double_exponential_smoothing
1981-03-01,130.4074245207418,Train,Double_exponential_smoothing
1981-04-01,129.91282525969208,Train,Double_exponential_smoothing
1981-05-01,129.41822560368107,Train,Double_exponential_smoothing
1981-06-01,128.92362602954597,Train,Double_exponential_smoothing
1981-07-01,128.42902683531003,Train,Double_exponential_smoothing
1981-08-01,127.93442906405451,Train,Double_exponential_smoothing
1981-09-01,127.4398311809598,Train,Double_exponential_smoothing
1981-10-01,126.94523187472366,Train,Double_exponential_smoothing
1981-11-01,126.45063291858438,Train,Double_exponential_smoothing
1981-12-01,125.95603416353026,Train,Double_exponential_smoothing
1982-01-01,125.46143648872984,Train,Double_exponential_smoothing
1982-02-01,124.96683677984043,Train,Double_exponential_smoothing
1982-03-01,124.47223689950721,Train,Double_exponential_smoothing
1982-04-01,123.97763710104987,Train,Double_exponential_smoothing
1982-05-01,123.48303753348007,Train,Double_exponential_smoothing
1982-06-01,122.98843842031525,Train,Double_exponential_smoothing
1982-07-01,122.49383922511352,Train,Double_exponential_smoothing
1982-08-01,121.99923997767728,Train,Double_exponential_smoothing
1982-09-01,121.50464073761111,Train,Double_exponential_smoothing
1982-10-01,121.01004134100228,Train,Double_exponential_smoothing
1982-11-01,120.51544204117052,Train,Double_exponential_smoothing
1982-12-01,120.02084307653442,Train,Double_exponential_smoothing
1983-01-01,119.52624464080907,Train,Double_exponential_smoothing
1983-02-01,119.03164481174461,Train,Double_exponential_smoothing
1983-03-01,118.53704548178862,Train,Double_exponential_smoothing
1983-04-01,118.04244626351088,Train,Double_exponential_smoothing
1983-05-01,117.54784660556834,Train,Double_exponential_smoothing
1983-06-01,117.05324719341455,Train,Double_exponential_smoothing
1983-07-01,116.55864789293895,Train,Double_exponential_smoothing
1983-08-01,116.06404861473465,Train,Double_exponential_smoothing
1983-09-01,115.56944956741786,Train,Double_exponential_smoothing
1983-10-01,115.0748502443491,Train,Double_exponential_smoothing
1983-11-01,114.58025077963883,Train,Double_exponential_smoothing
1983-12-01,114.08565191834509,Train,Double_exponential_smoothing
1984-01-01,113.59105349655519,Train,Double_exponential_smoothing
1984-02-01,113.09645394964707,Train,Double_exponential_smoothing
1984-03-01,112.6018543654056,Train,Double_exponential_smoothing
1984-04-01,112.10725519086557,Train,Double_exponential_smoothing
1984-05-01,111.61265565116663,Train,Double_exponential_smoothing
1984-06-01,111.11805617844244,Train,Double_exponential_smoothing
1984-07-01,110.62345665348371,Train,Double_exponential_smoothing
1984-08-01,110.12885713589507,Train,Double_exponential_smoothing
1984-09-01,109.63425844524042,Train,Double_exponential_smoothing
1984-10-01,109.13965906160128,Train,Double_exponential_smoothing
1984-11-01,108.64505987904734,Train,Double_exponential_smoothing
1984-12-01,108.15046116579951,Train,Double_exponential_smoothing
1985-01-01,107.655862757945,Train,Double_exponential_smoothing
1985-02-01,107.16126289714677,Train,Double_exponential_smoothing
1985-03-01,106.66666335664304,Train,Double_exponential_smoothing
1985-04-01,106.17206444935819,Train,Double_exponential_smoothing
1985-05-01,105.67746508750743,Train,Double_exponential_smoothing
1985-06-01,105.1828659565442,Train,Double_exponential_smoothing
1985-07-01,104.68826634121275,Train,Double_exponential_smoothing
1985-08-01,104.19366691206535,Train,Double_exponential_smoothing
1985-09-01,103.69906772870662,Train,Double_exponential_smoothing
1985-10-01,103.2044683590029,Train,Double_exponential_smoothing
1985-11-01,102.7098692648902,Train,Double_exponential_smoothing
1985-12-01,102.21527040166501,Train,Double_exponential_smoothing
1986-01-01,101.7206716352169,Train,Double_exponential_smoothing
1986-02-01,101.22607180325525,Train,Double_exponential_smoothing
1986-03-01,100.73147209787302,Train,Double_exponential_smoothing
1986-04-01,100.23687242966322,Train,Double_exponential_smoothing
1986-05-01,99.74227282842814,Train,Double_exponential_smoothing
1986-06-01,99.247673309069,Train,Double_exponential_smoothing
1986-07-01,98.75307366296951,Train,Double_exponential_smoothing
1986-08-01,98.25847466499006,Train,Double_exponential_smoothing
1986-09-01,97.76387579359002,Train,Double_exponential_smoothing
1986-10-01,97.26927664643799,Train,Double_exponential_smoothing
1986-11-01,96.7746772980398,Train,Double_exponential_smoothing
1986-12-01,96.28007828483727,Train,Double_exponential_smoothing
1987-01-01,95.78547978564434,Train,Double_exponential_smoothing
1987-02-01,95.2908800570251,Train,Double_exponential_smoothing
1987-03-01,94.7962804400841,Train,Double_exponential_smoothing
1987-04-01,94.30168090501901,Train,Double_exponential_smoothing
1987-05-01,93.80708161574262,Train,Double_exponential_smoothing
1987-06-01,93.31248243814446,Train,Double_exponential_smoothing
1987-07-01,92.81788298479432,Train,Double_exponential_smoothing
1987-08-01,92.3232837325294,Train,Double_exponential_smoothing
1987-09-01,91.82868427901832,Train,Double_exponential_smoothing
1987-10-01,91.33408525010984,Train,Double_exponential_smoothing
1987-11-01,90.83948621367031,Train,Double_exponential_smoothing
1987-12-01,90.34488712499625,Train,Double_exponential_smoothing
1988-01-01,89.85028895266313,Train,Double_exponential_smoothing
1988-02-01,89.35568938699095,Train,Double_exponential_smoothing
1988-03-01,88.86109060354923,Train,Double_exponential_smoothing
1988-04-01,88.36649115692536,Train,Double_exponential_smoothing
1988-05-01,87.87189165806696,Train,Double_exponential_smoothing
1988-06-01,87.37729218147983,Train,Double_exponential_smoothing
1988-07-01,86.88269295068137,Train,Double_exponential_smoothing
1988-08-01,86.38809366764838,Train,Double_exponential_smoothing
1988-09-01,85.89349436218316,Train,Double_exponential_smoothing
1988-10-01,85.39889543661708,Train,Double_exponential_smoothing
1988-11-01,84.90429672703736,Train,Double_exponential_smoothing
1988-12-01,84.40969778640915,Train,Double_exponential_smoothing
1989-01-01,83.9150993746917,Train,Double_exponential_smoothing
1989-02-01,83.42050001667002,Train,Double_exponential_smoothing
1989-03-01,82.92590050210566,Train,Double_exponential_smoothing
1989-04-01,82.43130142704509,Train,Double_exponential_smoothing
1989-05-01,81.9367021358372,Train,Double_exponential_smoothing
1989-06-01,81.44210283709823,Train,Double_exponential_smoothing
1989-07-01,80.94750381395029,Train,Double_exponential_smoothing
1989-08-01,80.45290472366665,Train,Double_exponential_smoothing
1989-09-01,79.95830546193916,Train,Double_exponential_smoothing
1989-10-01,79.46370640129689,Train,Double_exponential_smoothing
1989-11-01,78.96910734802469,Train,Double_exponential_smoothing
1989-12-01,78.47450862994818,Train,Double_exponential_smoothing
1990-01-01,77.97991033647425,Train,Double_exponential_smoothing
1990-02-01,77.48531064966126,Train,Double_exponential_smoothing
1990-03-01,76.99071135764856,Train,Double_exponential_smoothing
1990-04-01,76.49611213261062,Train,Double_exponential_smoothing
1990-05-01,76.00151297454742,Train,Double_exponential_smoothing
1990-06-01,75.50691370464503,Train,Double_exponential_smoothing
1990-07-01,75.0123145464209,Train,Double_exponential_smoothing
1990-08-01,74.51771542536916,Train,Double_exponential_smoothing
1990-09-01,74.02311619247824,Train,Double_exponential_smoothing
1990-10-01,73.52851716067251,Train,Double_exponential_smoothing
1990-11-01,73.033917868016,Train,Double_exponential_smoothing
1990-12-01,72.53931925328186,Train,Double_exponential_smoothing
1991-01-01,72.04472097374335,Test,Double_exponential_smoothing
1991-02-01,71.55012180817164,Test,Double_exponential_smoothing
1991-03-01,71.05552264259995,Test,Double_exponential_smoothing
1991-04-01,70.56092347702824,Test,Double_exponential_smoothing
1991-05-01,70.06632431145654,Test,Double_exponential_smoothing
1991-06-01,69.57172514588486,Test,Double_exponential_smoothing
1991-07-01,69.07712598031314,Test,Double_exponential_smoothing
1991-08-01,68.58252681474144,Test,Double_exponential_smoothing
1991-09-01,68.08792764916974,Test,Double_exponential_smoothing
1991-10-01,67.59332848359804,Test,Double_exponential_smoothing
1991-11-01,67.09872931802634,Test,Double_exponential_smoothing
1991-12-01,66.60413015245464,Test,Double_exponential_smoothing
1992-01-01,66.10953098688294,Test,Double_exponential_smoothing
1992-02-01,65.61493182131125,Test,Double_exponential_smoothing
1992-03-01,65.12033265573953,Test,Double_exponential_smoothing
1992-04-01,64.62573349016785,Test,Double_exponential_smoothing
1992-05-01,64.13113432459613,Test,Double_exponential_smoothing
1992-06-01,63.63653515902444,Test,Double_exponential_smoothing
1992-07-01,63.14193599345274,Test,Double_exponential_smoothing
1992-08-01,62.64733682788103,Test,Double_exponential_smoothing
1992-09-01,62.152737662309335,Test,Double_exponential_smoothing
1992-10-01,61.658138496737635,Test,Double_exponential_smoothing
1992-11-01,61.163539331165936,Test,Double_exponential_smoothing
1992-12-01,60.668940165594236,Test,Double_exponential_smoothing
1993-01-01,60.17434100002253,Test,Double_exponential_smoothing
1993-02-01,59.67974183445083,Test,Double_exponential_smoothing
1993-03-01,59.18514266887913,Test,Double_exponential_smoothing
1993-04-01,58.690543503307424,Test,Double_exponential_smoothing
1993-05-01,58.19594433773574,Test,Double_exponential_smoothing
1993-06-01,57.701345172164025,Test,Double_exponential_smoothing
1993-07-01,57.20674600659233,Test,Double_exponential_smoothing
1993-08-01,56.71214684102063,Test,Double_exponential_smoothing
1993-09-01,56.21754767544892,Test,Double_exponential_smoothing
1993-10-01,55.72294850987723,Test,Double_exponential_smoothing
1993-11-01,55.22834934430553,Test,Double_exponential_smoothing
1993-12-01,54.73375017873383,Test,Double_exponential_smoothing
1994-01-01,54.23915101316213,Test,Double_exponential_smoothing
1994-02-01,53.74455184759043,Test,Double_exponential_smoothing
1994-03-01,53.24995268201872,Test,Double_exponential_smoothing
1994-04-01,52.75535351644702,Test,Double_exponential_smoothing
1994-05-01,52.26075435087533,Test,Double_exponential_smoothing
1994-06-01,51.766155185303624,Test,Double_exponential_smoothing
1994-07-01,51.27155601973192,Test,Double_exponential_smoothing
1994-08-01,50.776956854160225,Test,Double_exponential_smoothing
1994-09-01,50.282357688588526,Test,Double_exponential_smoothing
1994-10-01,49.78775852301682,Test,Double_exponential_smoothing
1994-11-01,49.29315935744512,Test,Double_exponential_smoothing
1994-12-01,48.79856019187342,Test,Double_exponential_smoothing
1995-01-01,48.30396102630172,Test,Double_exponential_smoothing
1995-02-01,47.80936186073002,Test,Double_exponential_smoothing
1995-03-01,47.31476269515832,Test,Double_exponential_smoothing
1995-04-01,46.820163529586615,Test,Double_exponential_smoothing
1995-05-01,46.325564364014916,Test,Double_exponential_smoothing
1995-06-01,45.830965198443224,Test,Double_exponential_smoothing
1995-07-01,45.33636603287152,Test,Double_exponential_smoothing
