YearMonth,Value,Type,Model
1991-11-01,65.75,Full,MovingAverage_4
1991-12-01,78.5,Full,MovingAverage_4
1992-01-01,69.25,Full,MovingAverage_4
1992-02-01,65.25,Full,MovingAverage_4
1992-03-01,60.75,Full,MovingAverage_4
1992-04-01,47.5,Full,MovingAverage_4
1992-05-01,52.25,Full,MovingAverage_4
1992-06-01,54.25,Full,MovingAverage_4
1992-07-01,57.0,Full,MovingAverage_4
1992-08-01,56.75,Full,MovingAverage_4
1992-09-01,55.0,Full,MovingAverage_4
1992-10-01,54.0,Full,MovingAverage_4
1992-11-01,51.75,Full,MovingAverage_4
1992-12-01,61.5,Full,MovingAverage_4
1993-01-01,58.25,Full,MovingAverage_4
1993-02-01,55.5,Full,MovingAverage_4
1993-03-01,52.5,Full,MovingAverage_4
1993-04-01,41.0,Full,MovingAverage_4
1993-05-01,43.0,Full,MovingAverage_4
1993-06-01,46.75,Full,MovingAverage_4
1993-07-01,49.5,Full,MovingAverage_4
1993-08-01,51.75,Full,MovingAverage_4
1993-09-01,53.0,Full,MovingAverage_4
1993-10-01,52.25,Full,MovingAverage_4
1993-11-01,50.0,Full,MovingAverage_4
1993-12-01,55.75,Full,MovingAverage_4
1994-01-01,51.75,Full,MovingAverage_4
1994-02-01,47.5,Full,MovingAverage_4
1994-03-01,46.0,Full,MovingAverage_4
1994-04-01,38.75,Full,MovingAverage_4
1994-05-01,42.25,Full,MovingAverage_4
1994-06-01,44.75,Full,MovingAverage_4
1994-07-01,45.78829987181065,Full,MovingAverage_4
1994-08-01,45.59129527752605,Full,MovingAverage_4
1994-09-01,46.09129527752605,Full,MovingAverage_4
1994-10-01,47.59129527752605,Full,MovingAverage_4
1994-11-01,51.80299540571539,Full,MovingAverage_4
1994-12-01,61.0,Full,MovingAverage_4
1995-01-01,57.0,Full,MovingAverage_4
1995-02-01,54.0,Full,MovingAverage_4
1995-03-01,49.5,Full,MovingAverage_4
1995-04-01,41.5,Full,MovingAverage_4
1995-05-01,41.0,Full,MovingAverage_4
1995-06-01,41.25,Full,MovingAverage_4
1995-07-01,45.5,Full,MovingAverage_4
