YearMonth,Value,Type,Model
1986-08-01,118.0,Train,Actual
1986-09-01,99.0,Train,Actual
1986-10-01,85.0,Train,Actual
1986-11-01,107.0,Train,Actual
1986-12-01,141.0,Train,Actual
1987-01-01,58.0,Train,Actual
1987-02-01,65.0,Train,Actual
1987-03-01,70.0,Train,Actual
1987-04-01,86.0,Train,Actual
1987-05-01,93.0,Train,Actual
1987-06-01,74.0,Train,Actual
1987-07-01,87.0,Train,Actual
1987-08-01,73.0,Train,Actual
1987-09-01,101.0,Train,Actual
1987-10-01,100.0,Train,Actual
1987-11-01,96.0,Train,Actual
1987-12-01,157.0,Train,Actual
1988-01-01,63.0,Train,Actual
1988-02-01,115.0,Train,Actual
1988-03-01,70.0,Train,Actual
1988-04-01,66.0,Train,Actual
1988-05-01,67.0,Train,Actual
1988-06-01,83.0,Train,Actual
1988-07-01,79.0,Train,Actual
1988-08-01,77.0,Train,Actual
1988-09-01,102.0,Train,Actual
1988-10-01,116.0,Train,Actual
1988-11-01,100.0,Train,Actual
1988-12-01,135.0,Train,Actual
1989-01-01,71.0,Train,Actual
1989-02-01,60.0,Train,Actual
1989-03-01,89.0,Train,Actual
1989-04-01,74.0,Train,Actual
1989-05-01,73.0,Train,Actual
1989-06-01,91.0,Train,Actual
1989-07-01,86.0,Train,Actual
1989-08-01,74.0,Train,Actual
1989-09-01,87.0,Train,Actual
1989-10-01,87.0,Train,Actual
1989-11-01,109.0,Train,Actual
1989-12-01,137.0,Train,Actual
1990-01-01,43.0,Train,Actual
1990-02-01,69.0,Train,Actual
1990-03-01,73.0,Train,Actual
1990-04-01,77.0,Train,Actual
1990-05-01,69.0,Train,Actual
1990-06-01,76.0,Train,Actual
1990-07-01,78.0,Train,Actual
1990-08-01,70.0,Train,Actual
1990-09-01,83.0,Train,Actual
1990-10-01,65.0,Train,Actual
1990-11-01,110.0,Train,Actual
1990-12-01,132.0,Train,Actual
1991-01-01,54.0,Test,Actual
1991-02-01,55.0,Test,Actual
1991-03-01,66.0,Test,Actual
1991-04-01,65.0,Test,Actual
1991-05-01,60.0,Test,Actual
1991-06-01,65.0,Test,Actual
1991-07-01,96.0,Test,Actual
1991-08-01,55.0,Test,Actual
1991-09-01,71.0,Test,Actual
1991-10-01,63.0,Test,Actual
1991-11-01,74.0,Test,Actual
1991-12-01,106.0,Test,Actual
1992-01-01,34.0,Test,Actual
1992-02-01,47.0,Test,Actual
1992-03-01,56.0,Test,Actual
1992-04-01,53.0,Test,Actual
1992-05-01,53.0,Test,Actual
1992-06-01,55.0,Test,Actual
1992-07-01,67.0,Test,Actual
1992-08-01,52.0,Test,Actual
1992-09-01,46.0,Test,Actual
1992-10-01,51.0,Test,Actual
1992-11-01,58.0,Test,Actual
1992-12-01,91.0,Test,Actual
1993-01-01,33.0,Test,Actual
1993-02-01,40.0,Test,Actual
1993-03-01,46.0,Test,Actual
1993-04-01,45.0,Test,Actual
1993-05-01,41.0,Test,Actual
1993-06-01,55.0,Test,Actual
1993-07-01,57.0,Test,Actual
1993-08-01,54.0,Test,Actual
1993-09-01,46.0,Test,Actual
1993-10-01,52.0,Test,Actual
1993-11-01,48.0,Test,Actual
1993-12-01,77.0,Test,Actual
1994-01-01,30.0,Test,Actual
1994-02-01,35.0,Test,Actual
1994-03-01,42.0,Test,Actual
1994-04-01,48.0,Test,Actual
1994-05-01,44.0,Test,Actual
1994-06-01,45.0,Test,Actual
1994-07-01,46.15319948724262,Test,Actual
1994-08-01,47.21198162286158,Test,Actual
1994-09-01,46.0,Test,Actual
1994-10-01,51.0,Test,Actual
1994-11-01,63.0,Test,Actual
1994-12-01,84.0,Test,Actual
1995-01-01,30.0,Test,Actual
1995-02-01,39.0,Test,Actual
1995-03-01,45.0,Test,Actual
1995-04-01,52.0,Test,Actual
1995-05-01,28.0,Test,Actual
1995-06-01,40.0,Test,Actual
1995-07-01,62.0,Test,Actual
1980-01-01,112.0,Train,Simple_exponential_smoothing
1980-02-01,112.00000000000001,Train,Simple_exponential_smoothing
1980-03-01,112.74172080800562,Train,Simple_exponential_smoothing
1980-04-01,114.75157147118341,Train,Simple_exponential_smoothing
1980-05-01,112.80436008468939,Train,Simple_exponential_smoothing
1980-06-01,113.19940552136926,Train,Simple_exponential_smoothing
1980-07-01,119.97386239068214,Train,Simple_exponential_smoothing
1980-08-01,119.72985325613071,Train,Simple_exponential_smoothing
1980-09-01,120.87583004499625,Train,Simple_exponential_smoothing
1980-10-01,131.2752712636339,Train,Simple_exponential_smoothing
1980-11-01,133.21916434763497,Train,Simple_exponential_smoothing
1980-12-01,135.29361351081522,Train,Simple_exponential_smoothing
1981-01-01,151.57517474519125,Train,Simple_exponential_smoothing
1981-02-01,148.4135681990433,Train,Simple_exponential_smoothing
1981-03-01,146.01366028389893,Train,Simple_exponential_smoothing
1981-04-01,143.29232863507656,Train,Simple_exponential_smoothing
1981-05-01,137.5696647351316,Train,Simple_exponential_smoothing
1981-06-01,133.17253799049325,Train,Simple_exponential_smoothing
1981-07-01,132.4094880128676,Train,Simple_exponential_smoothing
1981-08-01,143.48467916965615,Train,Simple_exponential_smoothing
1981-09-01,152.2017926268323,Train,Simple_exponential_smoothing
1981-10-01,147.97376241642996,Train,Simple_exponential_smoothing
1981-11-01,147.11166496737104,Train,Simple_exponential_smoothing
1981-12-01,147.96320187174018,Train,Simple_exponential_smoothing
1982-01-01,157.61012136538397,Train,Simple_exponential_smoothing
1982-02-01,149.1285289226348,Train,Simple_exponential_smoothing
1982-03-01,140.2119904638428,Train,Simple_exponential_smoothing
1982-04-01,133.0158163634335,Train,Simple_exponential_smoothing
1982-05-01,128.56353629442228,Train,Simple_exponential_smoothing
1982-06-01,128.37025172714812,Train,Simple_exponential_smoothing
1982-07-01,127.45914021610396,Train,Simple_exponential_smoothing
1982-08-01,126.16617989408188,Train,Simple_exponential_smoothing
1982-09-01,125.03305550118803,Train,Simple_exponential_smoothing
1982-10-01,122.68018661699526,Train,Simple_exponential_smoothing
1982-11-01,121.35990050912721,Train,Simple_exponential_smoothing
1982-12-01,122.92247131040078,Train,Simple_exponential_smoothing
1983-01-01,128.61858161215926,Train,Simple_exponential_smoothing
1983-02-01,121.99024533257843,Train,Simple_exponential_smoothing
1983-03-01,120.26076932053232,Train,Simple_exponential_smoothing
1983-04-01,119.61043230867294,Train,Simple_exponential_smoothing
1983-05-01,115.33188600577094,Train,Simple_exponential_smoothing
1983-06-01,113.56017632769685,Train,Simple_exponential_smoothing
1983-07-01,112.87282658129138,Train,Simple_exponential_smoothing
1983-08-01,112.39406723776787,Train,Simple_exponential_smoothing
1983-09-01,113.82879420877813,Train,Simple_exponential_smoothing
1983-10-01,112.73737747973647,Train,Simple_exponential_smoothing
1983-11-01,110.54468048704139,Train,Simple_exponential_smoothing
1983-12-01,113.56785037857253,Train,Simple_exponential_smoothing
1984-01-01,119.80227950634996,Train,Simple_exponential_smoothing
1984-02-01,115.87087743103832,Train,Simple_exponential_smoothing
1984-03-01,112.05461540570639,Train,Simple_exponential_smoothing
1984-04-01,112.04786384189805,Train,Simple_exponential_smoothing
1984-05-01,108.95144354062691,Train,Simple_exponential_smoothing
1984-06-01,106.73228367265679,Train,Simple_exponential_smoothing
1984-07-01,104.29297610774367,Train,Simple_exponential_smoothing
1984-08-01,102.15521607250082,Train,Simple_exponential_smoothing
1984-09-01,107.08083362741971,Train,Simple_exponential_smoothing
1984-10-01,105.5873993475012,Train,Simple_exponential_smoothing
1984-11-01,105.88564536506226,Train,Simple_exponential_smoothing
1984-12-01,109.97924634446395,Train,Simple_exponential_smoothing
1985-01-01,116.03919851286857,Train,Simple_exponential_smoothing
1985-02-01,109.23524538071098,Train,Simple_exponential_smoothing
1985-03-01,105.86842067904236,Train,Simple_exponential_smoothing
1985-04-01,108.10984895643543,Train,Simple_exponential_smoothing
1985-05-01,106.24196739363379,Train,Simple_exponential_smoothing
1985-06-01,106.45929562118282,Train,Simple_exponential_smoothing
1985-07-01,102.57029325994436,Train,Simple_exponential_smoothing
1985-08-01,100.64549151033603,Train,Simple_exponential_smoothing
1985-09-01,100.9365561669043,Train,Simple_exponential_smoothing
1985-10-01,99.58457762075183,Train,Simple_exponential_smoothing
1985-11-01,100.62489326855923,Train,Simple_exponential_smoothing
1985-12-01,103.39090697590187,Train,Simple_exponential_smoothing
1986-01-01,106.55670650425598,Train,Simple_exponential_smoothing
1986-02-01,100.43049977251714,Train,Simple_exponential_smoothing
1986-03-01,96.05057661929818,Train,Simple_exponential_smoothing
1986-04-01,92.45934042544911,Train,Simple_exponential_smoothing
1986-05-01,89.80653387217723,Train,Simple_exponential_smoothing
1986-06-01,88.09976829560591,Train,Simple_exponential_smoothing
1986-07-01,85.49141209744795,Train,Simple_exponential_smoothing
1986-08-01,88.52116703447415,Train,Simple_exponential_smoothing
1986-09-01,92.16534433551615,Train,Simple_exponential_smoothing
1986-10-01,93.01024538916633,Train,Simple_exponential_smoothing
1986-11-01,92.02001777543707,Train,Simple_exponential_smoothing
1986-12-01,93.8718451953558,Train,Simple_exponential_smoothing
1987-01-01,99.69783403894144,Train,Simple_exponential_smoothing
1987-02-01,94.54314217970025,Train,Simple_exponential_smoothing
1987-03-01,90.89101496494165,Train,Simple_exponential_smoothing
1987-04-01,88.30846488163272,Train,Simple_exponential_smoothing
1987-05-01,88.02309214208987,Train,Simple_exponential_smoothing
1987-06-01,88.63833816171297,Train,Simple_exponential_smoothing
1987-07-01,86.82874482685214,Train,Simple_exponential_smoothing
1987-08-01,86.8499154144192,Train,Simple_exponential_smoothing
1987-09-01,85.13778700575382,Train,Simple_exponential_smoothing
1987-10-01,87.0986759122287,Train,Simple_exponential_smoothing
1987-11-01,88.69353933334935,Train,Simple_exponential_smoothing
1987-12-01,89.59676498490423,Train,Simple_exponential_smoothing
1988-01-01,97.92916197450228,Train,Simple_exponential_smoothing
1988-02-01,93.6112142673879,Train,Simple_exponential_smoothing
1988-03-01,96.25529884002985,Train,Simple_exponential_smoothing
1988-04-01,93.00961526168727,Train,Simple_exponential_smoothing
1988-05-01,89.67068298571742,Train,Simple_exponential_smoothing
1988-06-01,86.86813010201656,Train,Simple_exponential_smoothing
1988-07-01,86.38995133789348,Train,Simple_exponential_smoothing
1988-08-01,85.47640455831608,Train,Simple_exponential_smoothing
1988-09-01,84.42855028531999,Train,Simple_exponential_smoothing
1988-10-01,86.60073526535369,Train,Simple_exponential_smoothing
1988-11-01,90.23507633097911,Train,Simple_exponential_smoothing
1988-12-01,91.44221750996232,Train,Simple_exponential_smoothing
1989-01-01,96.82683644720282,Train,Simple_exponential_smoothing
1989-02-01,93.63411944756153,Train,Simple_exponential_smoothing
1989-03-01,89.47626507202783,Train,Simple_exponential_smoothing
1989-04-01,89.41738911968628,Train,Simple_exponential_smoothing
1989-05-01,87.51148940048787,Train,Simple_exponential_smoothing
1989-06-01,85.71757712657211,Train,Simple_exponential_smoothing
1989-07-01,86.37059095355647,Train,Simple_exponential_smoothing
1989-08-01,86.32477844997123,Train,Simple_exponential_smoothing
1989-09-01,84.80118767823745,Train,Simple_exponential_smoothing
1989-10-01,85.07300515356252,Train,Simple_exponential_smoothing
1989-11-01,85.31122051598291,Train,Simple_exponential_smoothing
1989-12-01,88.23963062590818,Train,Simple_exponential_smoothing
1990-01-01,94.26739405437534,Train,Simple_exponential_smoothing
1990-02-01,87.92971189731654,Train,Simple_exponential_smoothing
1990-03-01,85.58961836335139,Train,Simple_exponential_smoothing
1990-04-01,84.0332880458602,Train,Simple_exponential_smoothing
1990-05-01,83.16383203047495,Train,Simple_exponential_smoothing
1990-06-01,81.41289720745837,Train,Simple_exponential_smoothing
1990-07-01,80.7437541257305,Train,Simple_exponential_smoothing
1990-08-01,80.40457087121293,Train,Simple_exponential_smoothing
1990-09-01,79.118356418955,Train,Simple_exponential_smoothing
1990-10-01,79.59820572117542,Train,Simple_exponential_smoothing
1990-11-01,77.79357356401837,Train,Simple_exponential_smoothing
1990-12-01,81.77493633719658,Train,Simple_exponential_smoothing
1991-01-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-02-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-03-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-04-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-05-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-06-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-07-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-08-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-09-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-10-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-11-01,87.98376547088112,Test,Simple_exponential_smoothing
1991-12-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-01-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-02-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-03-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-04-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-05-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-06-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-07-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-08-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-09-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-10-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-11-01,87.98376547088112,Test,Simple_exponential_smoothing
1992-12-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-01-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-02-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-03-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-04-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-05-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-06-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-07-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-08-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-09-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-10-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-11-01,87.98376547088112,Test,Simple_exponential_smoothing
1993-12-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-01-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-02-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-03-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-04-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-05-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-06-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-07-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-08-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-09-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-10-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-11-01,87.98376547088112,Test,Simple_exponential_smoothing
1994-12-01,87.98376547088112,Test,Simple_exponential_smoothing
1995-01-01,87.98376547088112,Test,Simple_exponential_smoothing
1995-02-01,87.98376547088112,Test,Simple_exponential_smoothing
1995-03-01,87.98376547088112,Test,Simple_exponential_smoothing
1995-04-01,87.98376547088112,Test,Simple_exponential_smoothing
1995-05-01,87.98376547088112,Test,Simple_exponential_smoothing
1995-06-01,87.98376547088112,Test,Simple_exponential_smoothing
1995-07-01,87.98376547088112,Test,Simple_exponential_smoothing
