YearMonth,Value,Type,Model
1986-08-01,118.0,Train,Actual
1986-09-01,99.0,Train,Actual
1986-10-01,85.0,Train,Actual
1986-11-01,107.0,Train,Actual
1986-12-01,141.0,Train,Actual
1987-01-01,58.0,Train,Actual
1987-02-01,65.0,Train,Actual
1987-03-01,70.0,Train,Actual
1987-04-01,86.0,Train,Actual
1987-05-01,93.0,Train,Actual
1987-06-01,74.0,Train,Actual
1987-07-01,87.0,Train,Actual
1987-08-01,73.0,Train,Actual
1987-09-01,101.0,Train,Actual
1987-10-01,100.0,Train,Actual
1987-11-01,96.0,Train,Actual
1987-12-01,157.0,Train,Actual
1988-01-01,63.0,Train,Actual
1988-02-01,115.0,Train,Actual
1988-03-01,70.0,Train,Actual
1988-04-01,66.0,Train,Actual
1988-05-01,67.0,Train,Actual
1988-06-01,83.0,Train,Actual
1988-07-01,79.0,Train,Actual
1988-08-01,77.0,Train,Actual
1988-09-01,102.0,Train,Actual
1988-10-01,116.0,Train,Actual
1988-11-01,100.0,Train,Actual
1988-12-01,135.0,Train,Actual
1989-01-01,71.0,Train,Actual
1989-02-01,60.0,Train,Actual
1989-03-01,89.0,Train,Actual
1989-04-01,74.0,Train,Actual
1989-05-01,73.0,Train,Actual
1989-06-01,91.0,Train,Actual
1989-07-01,86.0,Train,Actual
1989-08-01,74.0,Train,Actual
1989-09-01,87.0,Train,Actual
1989-10-01,87.0,Train,Actual
1989-11-01,109.0,Train,Actual
1989-12-01,137.0,Train,Actual
1990-01-01,43.0,Train,Actual
1990-02-01,69.0,Train,Actual
1990-03-01,73.0,Train,Actual
1990-04-01,77.0,Train,Actual
1990-05-01,69.0,Train,Actual
1990-06-01,76.0,Train,Actual
1990-07-01,78.0,Train,Actual
1990-08-01,70.0,Train,Actual
1990-09-01,83.0,Train,Actual
1990-10-01,65.0,Train,Actual
1990-11-01,110.0,Train,Actual
1990-12-01,132.0,Train,Actual
1991-01-01,54.0,Test,Actual
1991-02-01,55.0,Test,Actual
1991-03-01,66.0,Test,Actual
1991-04-01,65.0,Test,Actual
1991-05-01,60.0,Test,Actual
1991-06-01,65.0,Test,Actual
1991-07-01,96.0,Test,Actual
1991-08-01,55.0,Test,Actual
1991-09-01,71.0,Test,Actual
1991-10-01,63.0,Test,Actual
1991-11-01,74.0,Test,Actual
1991-12-01,106.0,Test,Actual
1992-01-01,34.0,Test,Actual
1992-02-01,47.0,Test,Actual
1992-03-01,56.0,Test,Actual
1992-04-01,53.0,Test,Actual
1992-05-01,53.0,Test,Actual
1992-06-01,55.0,Test,Actual
1992-07-01,67.0,Test,Actual
1992-08-01,52.0,Test,Actual
1992-09-01,46.0,Test,Actual
1992-10-01,51.0,Test,Actual
1992-11-01,58.0,Test,Actual
1992-12-01,91.0,Test,Actual
1993-01-01,33.0,Test,Actual
1993-02-01,40.0,Test,Actual
1993-03-01,46.0,Test,Actual
1993-04-01,45.0,Test,Actual
1993-05-01,41.0,Test,Actual
1993-06-01,55.0,Test,Actual
1993-07-01,57.0,Test,Actual
1993-08-01,54.0,Test,Actual
1993-09-01,46.0,Test,Actual
1993-10-01,52.0,Test,Actual
1993-11-01,48.0,Test,Actual
1993-12-01,77.0,Test,Actual
1994-01-01,30.0,Test,Actual
1994-02-01,35.0,Test,Actual
1994-03-01,42.0,Test,Actual
1994-04-01,48.0,Test,Actual
1994-05-01,44.0,Test,Actual
1994-06-01,45.0,Test,Actual
1994-07-01,46.15319948724262,Test,Actual
1994-08-01,47.21198162286158,Test,Actual
1994-09-01,46.0,Test,Actual
1994-10-01,51.0,Test,Actual
1994-11-01,63.0,Test,Actual
1994-12-01,84.0,Test,Actual
1995-01-01,30.0,Test,Actual
1995-02-01,39.0,Test,Actual
1995-03-01,45.0,Test,Actual
1995-04-01,52.0,Test,Actual
1995-05-01,28.0,Test,Actual
1995-06-01,40.0,Test,Actual
1995-07-01,62.0,Test,Actual
1980-01-01,0.0,Train,Sarima
1980-02-01,112.0,Train,Sarima
1980-03-01,117.99872955219608,Train,Sarima
1980-04-01,128.9978000879688,Train,Sarima
1980-05-01,99.00491753821981,Train,Sarima
1980-06-01,115.99815280543709,Train,Sarima
1980-07-01,167.99005059134743,Train,Sarima
1980-08-01,118.0068648318078,Train,Sarima
1980-09-01,129.0000134266027,Train,Sarima
1980-10-01,204.98600600286372,Train,Sarima
1980-11-01,147.00734343374575,Train,Sarima
1980-12-01,150.00175672212927,Train,Sarima
1981-01-01,286.3944911712778,Train,Sarima
1981-02-01,128.10263191316363,Train,Sarima
1981-03-01,132.8201952293443,Train,Sarima
1981-04-01,113.59883425671447,Train,Sarima
1981-05-01,102.89770087258387,Train,Sarima
1981-06-01,120.03173041982713,Train,Sarima
1981-07-01,109.66071788872256,Train,Sarima
1981-08-01,225.79334803704185,Train,Sarima
1981-09-01,240.350562084335,Train,Sarima
1981-10-01,97.91012647546192,Train,Sarima
1981-11-01,142.03676546511483,Train,Sarima
1981-12-01,194.56674421594613,Train,Sarima
1982-01-01,186.1059996248007,Train,Sarima
1982-02-01,91.87137760961987,Train,Sarima
1982-03-01,78.59829432769808,Train,Sarima
1982-04-01,63.570045465098275,Train,Sarima
1982-05-01,90.18602902126935,Train,Sarima
1982-06-01,128.60957455550852,Train,Sarima
1982-07-01,139.45054255359912,Train,Sarima
1982-08-01,133.12973157306027,Train,Sarima
1982-09-01,120.56814620454213,Train,Sarima
1982-10-01,108.85085804737939,Train,Sarima
1982-11-01,117.11736713072605,Train,Sarima
1982-12-01,181.4895715585868,Train,Sarima
1983-01-01,85.81653227770869,Train,Sarima
1983-02-01,81.46288501039881,Train,Sarima
1983-03-01,88.34094404310599,Train,Sarima
1983-04-01,89.8536489283249,Train,Sarima
1983-05-01,98.40864947200386,Train,Sarima
1983-06-01,103.02582676873325,Train,Sarima
1983-07-01,129.4952303989441,Train,Sarima
1983-08-01,122.0024392564488,Train,Sarima
1983-09-01,92.58893022572205,Train,Sarima
1983-10-01,104.95575144957546,Train,Sarima
1983-11-01,113.80436800638998,Train,Sarima
1983-12-01,151.66951015985626,Train,Sarima
1984-01-01,76.65267497046526,Train,Sarima
1984-02-01,87.71101963568718,Train,Sarima
1984-03-01,91.51711215606605,Train,Sarima
1984-04-01,85.53528927336905,Train,Sarima
1984-05-01,95.88842597233499,Train,Sarima
1984-06-01,97.77809422486811,Train,Sarima
1984-07-01,95.23972769937558,Train,Sarima
1984-08-01,101.83633283173259,Train,Sarima
1984-09-01,102.00313006740335,Train,Sarima
1984-10-01,90.27561437411326,Train,Sarima
1984-11-01,116.1045336525043,Train,Sarima
1984-12-01,139.9576264821451,Train,Sarima
1985-01-01,85.43343833438804,Train,Sarima
1985-02-01,83.232260866025,Train,Sarima
1985-03-01,99.18865623744776,Train,Sarima
1985-04-01,87.23616607540397,Train,Sarima
1985-05-01,89.84993436536064,Train,Sarima
1985-06-01,92.22182859470344,Train,Sarima
1985-07-01,88.47583339321383,Train,Sarima
1985-08-01,116.90000292897021,Train,Sarima
1985-09-01,88.63657286926329,Train,Sarima
1985-10-01,95.27684140279703,Train,Sarima
1985-11-01,118.9717103273187,Train,Sarima
1985-12-01,133.49888287279356,Train,Sarima
1986-01-01,71.91996871839339,Train,Sarima
1986-02-01,78.509088009036,Train,Sarima
1986-03-01,101.87715133426049,Train,Sarima
1986-04-01,79.39047053872612,Train,Sarima
1986-05-01,91.08103641476579,Train,Sarima
1986-06-01,75.03608912973407,Train,Sarima
1986-07-01,80.76509121773834,Train,Sarima
1986-08-01,105.05677734404476,Train,Sarima
1986-09-01,87.87979714749898,Train,Sarima
1986-10-01,97.80832598777434,Train,Sarima
1986-11-01,107.21218860089692,Train,Sarima
1986-12-01,116.69222156036653,Train,Sarima
1987-01-01,68.62696832115017,Train,Sarima
1987-02-01,70.95376906091917,Train,Sarima
1987-03-01,81.15768669119018,Train,Sarima
1987-04-01,74.90060510282832,Train,Sarima
1987-05-01,83.90603536621728,Train,Sarima
1987-06-01,73.4939842438982,Train,Sarima
1987-07-01,92.92487530615509,Train,Sarima
1987-08-01,99.40458093012617,Train,Sarima
1987-09-01,83.99168395922125,Train,Sarima
1987-10-01,88.76620667420885,Train,Sarima
1987-11-01,101.37131912542122,Train,Sarima
1987-12-01,115.04628955991673,Train,Sarima
1988-01-01,71.05246095862967,Train,Sarima
1988-02-01,67.98403331923896,Train,Sarima
1988-03-01,80.83674803599965,Train,Sarima
1988-04-01,78.45455758467237,Train,Sarima
1988-05-01,82.27410176738866,Train,Sarima
1988-06-01,71.20769873526623,Train,Sarima
1988-07-01,89.73113667460237,Train,Sarima
1988-08-01,82.70007692945379,Train,Sarima
1988-09-01,90.70121286546356,Train,Sarima
1988-10-01,90.7648387546528,Train,Sarima
1988-11-01,96.61136427027964,Train,Sarima
1988-12-01,126.20025883395391,Train,Sarima
1989-01-01,68.4909597754845,Train,Sarima
1989-02-01,91.38044736815917,Train,Sarima
1989-03-01,68.19784570088298,Train,Sarima
1989-04-01,77.67632430765005,Train,Sarima
1989-05-01,75.91530010555678,Train,Sarima
1989-06-01,78.45400661294413,Train,Sarima
1989-07-01,82.7400970378373,Train,Sarima
1989-08-01,78.08596913096387,Train,Sarima
1989-09-01,92.49248899067602,Train,Sarima
1989-10-01,97.94752940585781,Train,Sarima
1989-11-01,89.978440139717,Train,Sarima
1989-12-01,122.37268236911224,Train,Sarima
1990-01-01,73.90267454572778,Train,Sarima
1990-02-01,72.24857117659462,Train,Sarima
1990-03-01,80.04902118091607,Train,Sarima
1990-04-01,72.5106241821028,Train,Sarima
1990-05-01,74.31585402568993,Train,Sarima
1990-06-01,83.08027364263464,Train,Sarima
1990-07-01,80.58194902971579,Train,Sarima
1990-08-01,75.7167986994182,Train,Sarima
1990-09-01,85.7442444325522,Train,Sarima
1990-10-01,88.75225328110845,Train,Sarima
1990-11-01,91.62728057580597,Train,Sarima
1990-12-01,118.57065623697284,Train,Sarima
1991-01-01,62.867264327012506,Test,Sarima
1991-02-01,70.54119031551521,Test,Sarima
1991-03-01,77.35641080626132,Test,Sarima
1991-04-01,76.20881381026291,Test,Sarima
1991-05-01,72.74739798344804,Test,Sarima
1991-06-01,79.23086553530933,Test,Sarima
1991-07-01,79.21765438479076,Test,Sarima
1991-08-01,73.26209548977785,Test,Sarima
1991-09-01,82.07394651231489,Test,Sarima
1991-10-01,74.67271689764748,Test,Sarima
1991-11-01,97.7799846313985,Test,Sarima
1991-12-01,113.97566393713254,Test,Sarima
1992-01-01,63.85264193508577,Test,Sarima
1992-02-01,72.74762058180423,Test,Sarima
1992-03-01,76.28626666900018,Test,Sarima
1992-04-01,76.30908259786347,Test,Sarima
1992-05-01,73.26799011331673,Test,Sarima
1992-06-01,77.87565437734602,Test,Sarima
1992-07-01,78.17510681725074,Test,Sarima
1992-08-01,73.87058011430192,Test,Sarima
1992-09-01,80.68039587593198,Test,Sarima
1992-10-01,74.16637814716988,Test,Sarima
1992-11-01,92.98112892358765,Test,Sarima
1992-12-01,105.11527244287134,Test,Sarima
1993-01-01,67.85649044977852,Test,Sarima
1993-02-01,73.41236921294335,Test,Sarima
1993-03-01,76.69969563792704,Test,Sarima
1993-04-01,76.36065063273341,Test,Sarima
1993-05-01,74.25979135293139,Test,Sarima
1993-06-01,77.81745223899495,Test,Sarima
1993-07-01,77.91727976335787,Test,Sarima
1993-08-01,74.62432193657419,Test,Sarima
1993-09-01,79.6494249634129,Test,Sarima
1993-10-01,75.15335273904377,Test,Sarima
1993-11-01,88.66259087740998,Test,Sarima
1993-12-01,97.76603360279412,Test,Sarima
1994-01-01,69.69442675680739,Test,Sarima
1994-02-01,74.30991561741605,Test,Sarima
1994-03-01,76.51949463917656,Test,Sarima
1994-04-01,76.40884400444348,Test,Sarima
1994-05-01,74.76104558022863,Test,Sarima
1994-06-01,77.38754943469934,Test,Sarima
1994-07-01,77.51269422688281,Test,Sarima
1994-08-01,75.06961247889063,Test,Sarima
1994-09-01,78.8706670382641,Test,Sarima
1994-10-01,75.34245937916492,Test,Sarima
1994-11-01,85.71448374415881,Test,Sarima
1994-12-01,92.53923451724437,Test,Sarima
1995-01-01,71.54214050037461,Test,Sarima
1995-02-01,74.82207435244868,Test,Sarima
1995-03-01,76.58201088536312,Test,Sarima
1995-04-01,76.44114356275072,Test,Sarima
1995-05-01,75.23468630831532,Test,Sarima
1995-06-01,77.22090357840827,Test,Sarima
1995-07-01,77.29447297688179,Test,Sarima
