YearMonth,Value,Type,Model
1986-08-01,118.0,Train,Actual
1986-09-01,99.0,Train,Actual
1986-10-01,85.0,Train,Actual
1986-11-01,107.0,Train,Actual
1986-12-01,141.0,Train,Actual
1987-01-01,58.0,Train,Actual
1987-02-01,65.0,Train,Actual
1987-03-01,70.0,Train,Actual
1987-04-01,86.0,Train,Actual
1987-05-01,93.0,Train,Actual
1987-06-01,74.0,Train,Actual
1987-07-01,87.0,Train,Actual
1987-08-01,73.0,Train,Actual
1987-09-01,101.0,Train,Actual
1987-10-01,100.0,Train,Actual
1987-11-01,96.0,Train,Actual
1987-12-01,157.0,Train,Actual
1988-01-01,63.0,Train,Actual
1988-02-01,115.0,Train,Actual
1988-03-01,70.0,Train,Actual
1988-04-01,66.0,Train,Actual
1988-05-01,67.0,Train,Actual
1988-06-01,83.0,Train,Actual
1988-07-01,79.0,Train,Actual
1988-08-01,77.0,Train,Actual
1988-09-01,102.0,Train,Actual
1988-10-01,116.0,Train,Actual
1988-11-01,100.0,Train,Actual
1988-12-01,135.0,Train,Actual
1989-01-01,71.0,Train,Actual
1989-02-01,60.0,Train,Actual
1989-03-01,89.0,Train,Actual
1989-04-01,74.0,Train,Actual
1989-05-01,73.0,Train,Actual
1989-06-01,91.0,Train,Actual
1989-07-01,86.0,Train,Actual
1989-08-01,74.0,Train,Actual
1989-09-01,87.0,Train,Actual
1989-10-01,87.0,Train,Actual
1989-11-01,109.0,Train,Actual
1989-12-01,137.0,Train,Actual
1990-01-01,43.0,Train,Actual
1990-02-01,69.0,Train,Actual
1990-03-01,73.0,Train,Actual
1990-04-01,77.0,Train,Actual
1990-05-01,69.0,Train,Actual
1990-06-01,76.0,Train,Actual
1990-07-01,78.0,Train,Actual
1990-08-01,70.0,Train,Actual
1990-09-01,83.0,Train,Actual
1990-10-01,65.0,Train,Actual
1990-11-01,110.0,Train,Actual
1990-12-01,132.0,Train,Actual
1991-01-01,54.0,Test,Actual
1991-02-01,55.0,Test,Actual
1991-03-01,66.0,Test,Actual
1991-04-01,65.0,Test,Actual
1991-05-01,60.0,Test,Actual
1991-06-01,65.0,Test,Actual
1991-07-01,96.0,Test,Actual
1991-08-01,55.0,Test,Actual
1991-09-01,71.0,Test,Actual
1991-10-01,63.0,Test,Actual
1991-11-01,74.0,Test,Actual
1991-12-01,106.0,Test,Actual
1992-01-01,34.0,Test,Actual
1992-02-01,47.0,Test,Actual
1992-03-01,56.0,Test,Actual
1992-04-01,53.0,Test,Actual
1992-05-01,53.0,Test,Actual
1992-06-01,55.0,Test,Actual
1992-07-01,67.0,Test,Actual
1992-08-01,52.0,Test,Actual
1992-09-01,46.0,Test,Actual
1992-10-01,51.0,Test,Actual
1992-11-01,58.0,Test,Actual
1992-12-01,91.0,Test,Actual
1993-01-01,33.0,Test,Actual
1993-02-01,40.0,Test,Actual
1993-03-01,46.0,Test,Actual
1993-04-01,45.0,Test,Actual
1993-05-01,41.0,Test,Actual
1993-06-01,55.0,Test,Actual
1993-07-01,57.0,Test,Actual
1993-08-01,54.0,Test,Actual
1993-09-01,46.0,Test,Actual
1993-10-01,52.0,Test,Actual
1993-11-01,48.0,Test,Actual
1993-12-01,77.0,Test,Actual
1994-01-01,30.0,Test,Actual
1994-02-01,35.0,Test,Actual
1994-03-01,42.0,Test,Actual
1994-04-01,48.0,Test,Actual
1994-05-01,44.0,Test,Actual
1994-06-01,45.0,Test,Actual
1994-07-01,46.15319948724262,Test,Actual
1994-08-01,47.21198162286158,Test,Actual
1994-09-01,46.0,Test,Actual
1994-10-01,51.0,Test,Actual
1994-11-01,63.0,Test,Actual
1994-12-01,84.0,Test,Actual
1995-01-01,30.0,Test,Actual
1995-02-01,39.0,Test,Actual
1995-03-01,45.0,Test,Actual
1995-04-01,52.0,Test,Actual
1995-05-01,28.0,Test,Actual
1995-06-01,40.0,Test,Actual
1995-07-01,62.0,Test,Actual
1980-01-01,99.66666666666663,Train,Best_ses
1980-02-01,100.52999999999997,Train,Best_ses
1980-03-01,101.75289999999998,Train,Best_ses
1980-04-01,103.660197,Train,Best_ses
1980-05-01,103.33398321000001,Train,Best_ses
1980-06-01,104.22060438530002,Train,Best_ses
1980-07-01,108.68516207832903,Train,Best_ses
1980-08-01,109.337200732846,Train,Best_ses
1980-09-01,110.71359668154679,Train,Best_ses
1980-10-01,117.31364491383852,Train,Best_ses
1980-11-01,119.39168976986983,Train,Best_ses
1980-12-01,121.53427148597895,Train,Best_ses
1981-01-01,131.71687248196042,Train,Best_ses
1981-02-01,131.3166914082232,Train,Best_ses
1981-03-01,131.15452300964756,Train,Best_ses
1981-04-01,130.65370639897225,Train,Best_ses
1981-05-01,128.2979469510442,Train,Best_ses
1981-06-01,126.45709066447111,Train,Best_ses
1981-07-01,126.49509431795813,Train,Best_ses
1981-08-01,133.18043771570106,Train,Best_ses
1981-09-01,138.837807075602,Train,Best_ses
1981-10-01,137.37916058030987,Train,Best_ses
1981-11-01,137.63261933968818,Train,Best_ses
1981-12-01,138.77833598591002,Train,Best_ses
1982-01-01,144.88385246689631,Train,Best_ses
1982-02-01,140.97198279421357,Train,Best_ses
1982-03-01,136.49394399861862,Train,Best_ses
1982-04-01,132.67936791871531,Train,Best_ses
1982-05-01,130.18181216440524,Train,Best_ses
1982-06-01,129.9590853128969,Train,Best_ses
1982-07-01,129.33194934099413,Train,Best_ses
1982-08-01,128.46871288712455,Train,Best_ses
1982-09-01,127.66590298502584,Train,Best_ses
1982-10-01,126.14928977607404,Train,Best_ses
1982-11-01,125.15883949174886,Train,Best_ses
1982-12-01,125.77772072732644,Train,Best_ses
1983-01-01,128.8032802764136,Train,Best_ses
1983-02-01,125.03705065706465,Train,Best_ses
1983-03-01,123.84445711107014,Train,Best_ses
1983-04-01,123.22534511329523,Train,Best_ses
1983-05-01,120.54957095536457,Train,Best_ses
1983-06-01,119.18110098848905,Train,Best_ses
1983-07-01,118.39842391929483,Train,Best_ses
1983-08-01,117.74053424494419,Train,Best_ses
1983-09-01,118.17869684779811,Train,Best_ses
1983-10-01,117.25618806845225,Train,Best_ses
1983-11-01,115.6982549036606,Train,Best_ses
1983-12-01,117.04937706040437,Train,Best_ses
1984-01-01,120.33592066617607,Train,Best_ses
1984-02-01,118.07240621954374,Train,Best_ses
1984-03-01,115.75733778417569,Train,Best_ses
1984-04-01,115.4943241392834,Train,Best_ses
1984-05-01,113.49972144953358,Train,Best_ses
1984-06-01,111.92474094806624,Train,Best_ses
1984-07-01,110.18000908170161,Train,Best_ses
1984-08-01,108.5574084459825,Train,Best_ses
1984-09-01,110.89838985476374,Train,Best_ses
1984-10-01,109.78550256493028,Train,Best_ses
1984-11-01,109.66051738538518,Train,Best_ses
1984-12-01,111.71428116840822,Train,Best_ses
1985-01-01,115.02428148661964,Train,Best_ses
1985-02-01,111.24258178255627,Train,Best_ses
1985-03-01,109.19560105777734,Train,Best_ses
1985-04-01,110.23190898373292,Train,Best_ses
1985-05-01,109.02567535487162,Train,Best_ses
1985-06-01,108.95387808003062,Train,Best_ses
1985-07-01,106.57710661442849,Train,Best_ses
1985-08-01,105.20670915141851,Train,Best_ses
1985-09-01,105.0522395108192,Train,Best_ses
1985-10-01,103.99858274506187,Train,Best_ses
1985-11-01,104.27868195290755,Train,Best_ses
1985-12-01,105.58917421620403,Train,Best_ses
1986-01-01,107.22793202106975,Train,Best_ses
1986-02-01,103.71197677959486,Train,Best_ses
1986-03-01,101.00213840502323,Train,Best_ses
1986-04-01,98.62198871667161,Train,Best_ses
1986-05-01,96.6884495065046,Train,Best_ses
1986-06-01,95.24025804104927,Train,Best_ses
1986-07-01,93.26343997817582,Train,Best_ses
1986-08-01,94.43499917970352,Train,Best_ses
1986-09-01,96.08454923712429,Train,Best_ses
1986-10-01,96.28863079052559,Train,Best_ses
1986-11-01,95.4984266351888,Train,Best_ses
1986-12-01,96.30353677072559,Train,Best_ses
1987-01-01,99.4322891967748,Train,Best_ses
1987-02-01,96.53202895300058,Train,Best_ses
1987-03-01,94.32478692629054,Train,Best_ses
1987-04-01,92.62205184145022,Train,Best_ses
1987-05-01,92.1585082125487,Train,Best_ses
1987-06-01,92.2174126376703,Train,Best_ses
1987-07-01,90.94219375303337,Train,Best_ses
1987-08-01,90.66624019032103,Train,Best_ses
1987-09-01,89.42960337699857,Train,Best_ses
1987-10-01,90.23953114060866,Train,Best_ses
1987-11-01,90.92276396076606,Train,Best_ses
1987-12-01,91.27817048351244,Train,Best_ses
1988-01-01,95.87869854966657,Train,Best_ses
1988-02-01,93.57718965118991,Train,Best_ses
1988-03-01,95.07678637560662,Train,Best_ses
1988-04-01,93.32141132931416,Train,Best_ses
1988-05-01,91.40891253626218,Train,Best_ses
1988-06-01,89.70028865872384,Train,Best_ses
1988-07-01,89.23126845261318,Train,Best_ses
1988-08-01,88.51507966093027,Train,Best_ses
1988-09-01,87.70902408466516,Train,Best_ses
1988-10-01,88.7093923987386,Train,Best_ses
1988-11-01,90.61973493082691,Train,Best_ses
1988-12-01,91.27635348566903,Train,Best_ses
1989-01-01,94.33700874167221,Train,Best_ses
1989-02-01,92.70341812975515,Train,Best_ses
1989-03-01,90.4141788606723,Train,Best_ses
1989-04-01,90.31518634042524,Train,Best_ses
1989-05-01,89.17312329659549,Train,Best_ses
1989-06-01,88.04100466583381,Train,Best_ses
1989-07-01,88.24813433922546,Train,Best_ses
1989-08-01,88.09076493547968,Train,Best_ses
1989-09-01,87.1044113899961,Train,Best_ses
1989-10-01,87.09710259269639,Train,Best_ses
1989-11-01,87.09030541120765,Train,Best_ses
1989-12-01,88.62398403242311,Train,Best_ses
1990-01-01,92.0103051501535,Train,Best_ses
1990-02-01,88.57958378964277,Train,Best_ses
1990-03-01,87.20901292436778,Train,Best_ses
1990-04-01,86.21438201966204,Train,Best_ses
1990-05-01,85.5693752782857,Train,Best_ses
1990-06-01,84.4095190088057,Train,Best_ses
1990-07-01,83.8208526781893,Train,Best_ses
1990-08-01,83.41339299071605,Train,Best_ses
1990-09-01,82.47445548136594,Train,Best_ses
1990-10-01,82.51124359767033,Train,Best_ses
1990-11-01,81.28545654583341,Train,Best_ses
1990-12-01,83.29547458762508,Train,Best_ses
1991-01-01,86.70479136649132,Test,Best_ses
1991-02-01,86.70479136649132,Test,Best_ses
1991-03-01,86.70479136649132,Test,Best_ses
1991-04-01,86.70479136649132,Test,Best_ses
1991-05-01,86.70479136649132,Test,Best_ses
1991-06-01,86.70479136649132,Test,Best_ses
1991-07-01,86.70479136649132,Test,Best_ses
1991-08-01,86.70479136649132,Test,Best_ses
1991-09-01,86.70479136649132,Test,Best_ses
1991-10-01,86.70479136649132,Test,Best_ses
1991-11-01,86.70479136649132,Test,Best_ses
1991-12-01,86.70479136649132,Test,Best_ses
1992-01-01,86.70479136649132,Test,Best_ses
1992-02-01,86.70479136649132,Test,Best_ses
1992-03-01,86.70479136649132,Test,Best_ses
1992-04-01,86.70479136649132,Test,Best_ses
1992-05-01,86.70479136649132,Test,Best_ses
1992-06-01,86.70479136649132,Test,Best_ses
1992-07-01,86.70479136649132,Test,Best_ses
1992-08-01,86.70479136649132,Test,Best_ses
1992-09-01,86.70479136649132,Test,Best_ses
1992-10-01,86.70479136649132,Test,Best_ses
1992-11-01,86.70479136649132,Test,Best_ses
1992-12-01,86.70479136649132,Test,Best_ses
1993-01-01,86.70479136649132,Test,Best_ses
1993-02-01,86.70479136649132,Test,Best_ses
1993-03-01,86.70479136649132,Test,Best_ses
1993-04-01,86.70479136649132,Test,Best_ses
1993-05-01,86.70479136649132,Test,Best_ses
1993-06-01,86.70479136649132,Test,Best_ses
1993-07-01,86.70479136649132,Test,Best_ses
1993-08-01,86.70479136649132,Test,Best_ses
1993-09-01,86.70479136649132,Test,Best_ses
1993-10-01,86.70479136649132,Test,Best_ses
1993-11-01,86.70479136649132,Test,Best_ses
1993-12-01,86.70479136649132,Test,Best_ses
1994-01-01,86.70479136649132,Test,Best_ses
1994-02-01,86.70479136649132,Test,Best_ses
1994-03-01,86.70479136649132,Test,Best_ses
1994-04-01,86.70479136649132,Test,Best_ses
1994-05-01,86.70479136649132,Test,Best_ses
1994-06-01,86.70479136649132,Test,Best_ses
1994-07-01,86.70479136649132,Test,Best_ses
1994-08-01,86.70479136649132,Test,Best_ses
1994-09-01,86.70479136649132,Test,Best_ses
1994-10-01,86.70479136649132,Test,Best_ses
1994-11-01,86.70479136649132,Test,Best_ses
1994-12-01,86.70479136649132,Test,Best_ses
1995-01-01,86.70479136649132,Test,Best_ses
1995-02-01,86.70479136649132,Test,Best_ses
1995-03-01,86.70479136649132,Test,Best_ses
1995-04-01,86.70479136649132,Test,Best_ses
1995-05-01,86.70479136649132,Test,Best_ses
1995-06-01,86.70479136649132,Test,Best_ses
1995-07-01,86.70479136649132,Test,Best_ses
