YearMonth,Value,Type,Model
1986-08-01,118.0,Train,Actual
1986-09-01,99.0,Train,Actual
1986-10-01,85.0,Train,Actual
1986-11-01,107.0,Train,Actual
1986-12-01,141.0,Train,Actual
1987-01-01,58.0,Train,Actual
1987-02-01,65.0,Train,Actual
1987-03-01,70.0,Train,Actual
1987-04-01,86.0,Train,Actual
1987-05-01,93.0,Train,Actual
1987-06-01,74.0,Train,Actual
1987-07-01,87.0,Train,Actual
1987-08-01,73.0,Train,Actual
1987-09-01,101.0,Train,Actual
1987-10-01,100.0,Train,Actual
1987-11-01,96.0,Train,Actual
1987-12-01,157.0,Train,Actual
1988-01-01,63.0,Train,Actual
1988-02-01,115.0,Train,Actual
1988-03-01,70.0,Train,Actual
1988-04-01,66.0,Train,Actual
1988-05-01,67.0,Train,Actual
1988-06-01,83.0,Train,Actual
1988-07-01,79.0,Train,Actual
1988-08-01,77.0,Train,Actual
1988-09-01,102.0,Train,Actual
1988-10-01,116.0,Train,Actual
1988-11-01,100.0,Train,Actual
1988-12-01,135.0,Train,Actual
1989-01-01,71.0,Train,Actual
1989-02-01,60.0,Train,Actual
1989-03-01,89.0,Train,Actual
1989-04-01,74.0,Train,Actual
1989-05-01,73.0,Train,Actual
1989-06-01,91.0,Train,Actual
1989-07-01,86.0,Train,Actual
1989-08-01,74.0,Train,Actual
1989-09-01,87.0,Train,Actual
1989-10-01,87.0,Train,Actual
1989-11-01,109.0,Train,Actual
1989-12-01,137.0,Train,Actual
1990-01-01,43.0,Train,Actual
1990-02-01,69.0,Train,Actual
1990-03-01,73.0,Train,Actual
1990-04-01,77.0,Train,Actual
1990-05-01,69.0,Train,Actual
1990-06-01,76.0,Train,Actual
1990-07-01,78.0,Train,Actual
1990-08-01,70.0,Train,Actual
1990-09-01,83.0,Train,Actual
1990-10-01,65.0,Train,Actual
1990-11-01,110.0,Train,Actual
1990-12-01,132.0,Train,Actual
1991-01-01,54.0,Test,Actual
1991-02-01,55.0,Test,Actual
1991-03-01,66.0,Test,Actual
1991-04-01,65.0,Test,Actual
1991-05-01,60.0,Test,Actual
1991-06-01,65.0,Test,Actual
1991-07-01,96.0,Test,Actual
1991-08-01,55.0,Test,Actual
1991-09-01,71.0,Test,Actual
1991-10-01,63.0,Test,Actual
1991-11-01,74.0,Test,Actual
1991-12-01,106.0,Test,Actual
1992-01-01,34.0,Test,Actual
1992-02-01,47.0,Test,Actual
1992-03-01,56.0,Test,Actual
1992-04-01,53.0,Test,Actual
1992-05-01,53.0,Test,Actual
1992-06-01,55.0,Test,Actual
1992-07-01,67.0,Test,Actual
1992-08-01,52.0,Test,Actual
1992-09-01,46.0,Test,Actual
1992-10-01,51.0,Test,Actual
1992-11-01,58.0,Test,Actual
1992-12-01,91.0,Test,Actual
1993-01-01,33.0,Test,Actual
1993-02-01,40.0,Test,Actual
1993-03-01,46.0,Test,Actual
1993-04-01,45.0,Test,Actual
1993-05-01,41.0,Test,Actual
1993-06-01,55.0,Test,Actual
1993-07-01,57.0,Test,Actual
1993-08-01,54.0,Test,Actual
1993-09-01,46.0,Test,Actual
1993-10-01,52.0,Test,Actual
1993-11-01,48.0,Test,Actual
1993-12-01,77.0,Test,Actual
1994-01-01,30.0,Test,Actual
1994-02-01,35.0,Test,Actual
1994-03-01,42.0,Test,Actual
1994-04-01,48.0,Test,Actual
1994-05-01,44.0,Test,Actual
1994-06-01,45.0,Test,Actual
1994-07-01,46.15319948724262,Test,Actual
1994-08-01,47.21198162286158,Test,Actual
1994-09-01,46.0,Test,Actual
1994-10-01,51.0,Test,Actual
1994-11-01,63.0,Test,Actual
1994-12-01,84.0,Test,Actual
1995-01-01,30.0,Test,Actual
1995-02-01,39.0,Test,Actual
1995-03-01,45.0,Test,Actual
1995-04-01,52.0,Test,Actual
1995-05-01,28.0,Test,Actual
1995-06-01,40.0,Test,Actual
1995-07-01,62.0,Test,Actual
1980-01-01,104.93939393939394,Train,Simple_average
1980-02-01,104.93939393939394,Train,Simple_average
1980-03-01,104.93939393939394,Train,Simple_average
1980-04-01,104.93939393939394,Train,Simple_average
1980-05-01,104.93939393939394,Train,Simple_average
1980-06-01,104.93939393939394,Train,Simple_average
1980-07-01,104.93939393939394,Train,Simple_average
1980-08-01,104.93939393939394,Train,Simple_average
1980-09-01,104.93939393939394,Train,Simple_average
1980-10-01,104.93939393939394,Train,Simple_average
1980-11-01,104.93939393939394,Train,Simple_average
1980-12-01,104.93939393939394,Train,Simple_average
1981-01-01,104.93939393939394,Train,Simple_average
1981-02-01,104.93939393939394,Train,Simple_average
1981-03-01,104.93939393939394,Train,Simple_average
1981-04-01,104.93939393939394,Train,Simple_average
1981-05-01,104.93939393939394,Train,Simple_average
1981-06-01,104.93939393939394,Train,Simple_average
1981-07-01,104.93939393939394,Train,Simple_average
1981-08-01,104.93939393939394,Train,Simple_average
1981-09-01,104.93939393939394,Train,Simple_average
1981-10-01,104.93939393939394,Train,Simple_average
1981-11-01,104.93939393939394,Train,Simple_average
1981-12-01,104.93939393939394,Train,Simple_average
1982-01-01,104.93939393939394,Train,Simple_average
1982-02-01,104.93939393939394,Train,Simple_average
1982-03-01,104.93939393939394,Train,Simple_average
1982-04-01,104.93939393939394,Train,Simple_average
1982-05-01,104.93939393939394,Train,Simple_average
1982-06-01,104.93939393939394,Train,Simple_average
1982-07-01,104.93939393939394,Train,Simple_average
1982-08-01,104.93939393939394,Train,Simple_average
1982-09-01,104.93939393939394,Train,Simple_average
1982-10-01,104.93939393939394,Train,Simple_average
1982-11-01,104.93939393939394,Train,Simple_average
1982-12-01,104.93939393939394,Train,Simple_average
1983-01-01,104.93939393939394,Train,Simple_average
1983-02-01,104.93939393939394,Train,Simple_average
1983-03-01,104.93939393939394,Train,Simple_average
1983-04-01,104.93939393939394,Train,Simple_average
1983-05-01,104.93939393939394,Train,Simple_average
1983-06-01,104.93939393939394,Train,Simple_average
1983-07-01,104.93939393939394,Train,Simple_average
1983-08-01,104.93939393939394,Train,Simple_average
1983-09-01,104.93939393939394,Train,Simple_average
1983-10-01,104.93939393939394,Train,Simple_average
1983-11-01,104.93939393939394,Train,Simple_average
1983-12-01,104.93939393939394,Train,Simple_average
1984-01-01,104.93939393939394,Train,Simple_average
1984-02-01,104.93939393939394,Train,Simple_average
1984-03-01,104.93939393939394,Train,Simple_average
1984-04-01,104.93939393939394,Train,Simple_average
1984-05-01,104.93939393939394,Train,Simple_average
1984-06-01,104.93939393939394,Train,Simple_average
1984-07-01,104.93939393939394,Train,Simple_average
1984-08-01,104.93939393939394,Train,Simple_average
1984-09-01,104.93939393939394,Train,Simple_average
1984-10-01,104.93939393939394,Train,Simple_average
1984-11-01,104.93939393939394,Train,Simple_average
1984-12-01,104.93939393939394,Train,Simple_average
1985-01-01,104.93939393939394,Train,Simple_average
1985-02-01,104.93939393939394,Train,Simple_average
1985-03-01,104.93939393939394,Train,Simple_average
1985-04-01,104.93939393939394,Train,Simple_average
1985-05-01,104.93939393939394,Train,Simple_average
1985-06-01,104.93939393939394,Train,Simple_average
1985-07-01,104.93939393939394,Train,Simple_average
1985-08-01,104.93939393939394,Train,Simple_average
1985-09-01,104.93939393939394,Train,Simple_average
1985-10-01,104.93939393939394,Train,Simple_average
1985-11-01,104.93939393939394,Train,Simple_average
1985-12-01,104.93939393939394,Train,Simple_average
1986-01-01,104.93939393939394,Train,Simple_average
1986-02-01,104.93939393939394,Train,Simple_average
1986-03-01,104.93939393939394,Train,Simple_average
1986-04-01,104.93939393939394,Train,Simple_average
1986-05-01,104.93939393939394,Train,Simple_average
1986-06-01,104.93939393939394,Train,Simple_average
1986-07-01,104.93939393939394,Train,Simple_average
1986-08-01,104.93939393939394,Train,Simple_average
1986-09-01,104.93939393939394,Train,Simple_average
1986-10-01,104.93939393939394,Train,Simple_average
1986-11-01,104.93939393939394,Train,Simple_average
1986-12-01,104.93939393939394,Train,Simple_average
1987-01-01,104.93939393939394,Train,Simple_average
1987-02-01,104.93939393939394,Train,Simple_average
1987-03-01,104.93939393939394,Train,Simple_average
1987-04-01,104.93939393939394,Train,Simple_average
1987-05-01,104.93939393939394,Train,Simple_average
1987-06-01,104.93939393939394,Train,Simple_average
1987-07-01,104.93939393939394,Train,Simple_average
1987-08-01,104.93939393939394,Train,Simple_average
1987-09-01,104.93939393939394,Train,Simple_average
1987-10-01,104.93939393939394,Train,Simple_average
1987-11-01,104.93939393939394,Train,Simple_average
1987-12-01,104.93939393939394,Train,Simple_average
1988-01-01,104.93939393939394,Train,Simple_average
1988-02-01,104.93939393939394,Train,Simple_average
1988-03-01,104.93939393939394,Train,Simple_average
1988-04-01,104.93939393939394,Train,Simple_average
1988-05-01,104.93939393939394,Train,Simple_average
1988-06-01,104.93939393939394,Train,Simple_average
1988-07-01,104.93939393939394,Train,Simple_average
1988-08-01,104.93939393939394,Train,Simple_average
1988-09-01,104.93939393939394,Train,Simple_average
1988-10-01,104.93939393939394,Train,Simple_average
1988-11-01,104.93939393939394,Train,Simple_average
1988-12-01,104.93939393939394,Train,Simple_average
1989-01-01,104.93939393939394,Train,Simple_average
1989-02-01,104.93939393939394,Train,Simple_average
1989-03-01,104.93939393939394,Train,Simple_average
1989-04-01,104.93939393939394,Train,Simple_average
1989-05-01,104.93939393939394,Train,Simple_average
1989-06-01,104.93939393939394,Train,Simple_average
1989-07-01,104.93939393939394,Train,Simple_average
1989-08-01,104.93939393939394,Train,Simple_average
1989-09-01,104.93939393939394,Train,Simple_average
1989-10-01,104.93939393939394,Train,Simple_average
1989-11-01,104.93939393939394,Train,Simple_average
1989-12-01,104.93939393939394,Train,Simple_average
1990-01-01,104.93939393939394,Train,Simple_average
1990-02-01,104.93939393939394,Train,Simple_average
1990-03-01,104.93939393939394,Train,Simple_average
1990-04-01,104.93939393939394,Train,Simple_average
1990-05-01,104.93939393939394,Train,Simple_average
1990-06-01,104.93939393939394,Train,Simple_average
1990-07-01,104.93939393939394,Train,Simple_average
1990-08-01,104.93939393939394,Train,Simple_average
1990-09-01,104.93939393939394,Train,Simple_average
1990-10-01,104.93939393939394,Train,Simple_average
1990-11-01,104.93939393939394,Train,Simple_average
1990-12-01,104.93939393939394,Train,Simple_average
1991-01-01,104.93939393939394,Test,Simple_average
1991-02-01,104.93939393939394,Test,Simple_average
1991-03-01,104.93939393939394,Test,Simple_average
1991-04-01,104.93939393939394,Test,Simple_average
1991-05-01,104.93939393939394,Test,Simple_average
1991-06-01,104.93939393939394,Test,Simple_average
1991-07-01,104.93939393939394,Test,Simple_average
1991-08-01,104.93939393939394,Test,Simple_average
1991-09-01,104.93939393939394,Test,Simple_average
1991-10-01,104.93939393939394,Test,Simple_average
1991-11-01,104.93939393939394,Test,Simple_average
1991-12-01,104.93939393939394,Test,Simple_average
1992-01-01,104.93939393939394,Test,Simple_average
1992-02-01,104.93939393939394,Test,Simple_average
1992-03-01,104.93939393939394,Test,Simple_average
1992-04-01,104.93939393939394,Test,Simple_average
1992-05-01,104.93939393939394,Test,Simple_average
1992-06-01,104.93939393939394,Test,Simple_average
1992-07-01,104.93939393939394,Test,Simple_average
1992-08-01,104.93939393939394,Test,Simple_average
1992-09-01,104.93939393939394,Test,Simple_average
1992-10-01,104.93939393939394,Test,Simple_average
1992-11-01,104.93939393939394,Test,Simple_average
1992-12-01,104.93939393939394,Test,Simple_average
1993-01-01,104.93939393939394,Test,Simple_average
1993-02-01,104.93939393939394,Test,Simple_average
1993-03-01,104.93939393939394,Test,Simple_average
1993-04-01,104.93939393939394,Test,Simple_average
1993-05-01,104.93939393939394,Test,Simple_average
1993-06-01,104.93939393939394,Test,Simple_average
1993-07-01,104.93939393939394,Test,Simple_average
1993-08-01,104.93939393939394,Test,Simple_average
1993-09-01,104.93939393939394,Test,Simple_average
1993-10-01,104.93939393939394,Test,Simple_average
1993-11-01,104.93939393939394,Test,Simple_average
1993-12-01,104.93939393939394,Test,Simple_average
1994-01-01,104.93939393939394,Test,Simple_average
1994-02-01,104.93939393939394,Test,Simple_average
1994-03-01,104.93939393939394,Test,Simple_average
1994-04-01,104.93939393939394,Test,Simple_average
1994-05-01,104.93939393939394,Test,Simple_average
1994-06-01,104.93939393939394,Test,Simple_average
1994-07-01,104.93939393939394,Test,Simple_average
1994-08-01,104.93939393939394,Test,Simple_average
1994-09-01,104.93939393939394,Test,Simple_average
1994-10-01,104.93939393939394,Test,Simple_average
1994-11-01,104.93939393939394,Test,Simple_average
1994-12-01,104.93939393939394,Test,Simple_average
1995-01-01,104.93939393939394,Test,Simple_average
1995-02-01,104.93939393939394,Test,Simple_average
1995-03-01,104.93939393939394,Test,Simple_average
1995-04-01,104.93939393939394,Test,Simple_average
1995-05-01,104.93939393939394,Test,Simple_average
1995-06-01,104.93939393939394,Test,Simple_average
1995-07-01,104.93939393939394,Test,Simple_average
