YearMonth,Value,Type,Model
1986-08-01,118.0,Train,Actual
1986-09-01,99.0,Train,Actual
1986-10-01,85.0,Train,Actual
1986-11-01,107.0,Train,Actual
1986-12-01,141.0,Train,Actual
1987-01-01,58.0,Train,Actual
1987-02-01,65.0,Train,Actual
1987-03-01,70.0,Train,Actual
1987-04-01,86.0,Train,Actual
1987-05-01,93.0,Train,Actual
1987-06-01,74.0,Train,Actual
1987-07-01,87.0,Train,Actual
1987-08-01,73.0,Train,Actual
1987-09-01,101.0,Train,Actual
1987-10-01,100.0,Train,Actual
1987-11-01,96.0,Train,Actual
1987-12-01,157.0,Train,Actual
1988-01-01,63.0,Train,Actual
1988-02-01,115.0,Train,Actual
1988-03-01,70.0,Train,Actual
1988-04-01,66.0,Train,Actual
1988-05-01,67.0,Train,Actual
1988-06-01,83.0,Train,Actual
1988-07-01,79.0,Train,Actual
1988-08-01,77.0,Train,Actual
1988-09-01,102.0,Train,Actual
1988-10-01,116.0,Train,Actual
1988-11-01,100.0,Train,Actual
1988-12-01,135.0,Train,Actual
1989-01-01,71.0,Train,Actual
1989-02-01,60.0,Train,Actual
1989-03-01,89.0,Train,Actual
1989-04-01,74.0,Train,Actual
1989-05-01,73.0,Train,Actual
1989-06-01,91.0,Train,Actual
1989-07-01,86.0,Train,Actual
1989-08-01,74.0,Train,Actual
1989-09-01,87.0,Train,Actual
1989-10-01,87.0,Train,Actual
1989-11-01,109.0,Train,Actual
1989-12-01,137.0,Train,Actual
1990-01-01,43.0,Train,Actual
1990-02-01,69.0,Train,Actual
1990-03-01,73.0,Train,Actual
1990-04-01,77.0,Train,Actual
1990-05-01,69.0,Train,Actual
1990-06-01,76.0,Train,Actual
1990-07-01,78.0,Train,Actual
1990-08-01,70.0,Train,Actual
1990-09-01,83.0,Train,Actual
1990-10-01,65.0,Train,Actual
1990-11-01,110.0,Train,Actual
1990-12-01,132.0,Train,Actual
1991-01-01,54.0,Test,Actual
1991-02-01,55.0,Test,Actual
1991-03-01,66.0,Test,Actual
1991-04-01,65.0,Test,Actual
1991-05-01,60.0,Test,Actual
1991-06-01,65.0,Test,Actual
1991-07-01,96.0,Test,Actual
1991-08-01,55.0,Test,Actual
1991-09-01,71.0,Test,Actual
1991-10-01,63.0,Test,Actual
1991-11-01,74.0,Test,Actual
1991-12-01,106.0,Test,Actual
1992-01-01,34.0,Test,Actual
1992-02-01,47.0,Test,Actual
1992-03-01,56.0,Test,Actual
1992-04-01,53.0,Test,Actual
1992-05-01,53.0,Test,Actual
1992-06-01,55.0,Test,Actual
1992-07-01,67.0,Test,Actual
1992-08-01,52.0,Test,Actual
1992-09-01,46.0,Test,Actual
1992-10-01,51.0,Test,Actual
1992-11-01,58.0,Test,Actual
1992-12-01,91.0,Test,Actual
1993-01-01,33.0,Test,Actual
1993-02-01,40.0,Test,Actual
1993-03-01,46.0,Test,Actual
1993-04-01,45.0,Test,Actual
1993-05-01,41.0,Test,Actual
1993-06-01,55.0,Test,Actual
1993-07-01,57.0,Test,Actual
1993-08-01,54.0,Test,Actual
1993-09-01,46.0,Test,Actual
1993-10-01,52.0,Test,Actual
1993-11-01,48.0,Test,Actual
1993-12-01,77.0,Test,Actual
1994-01-01,30.0,Test,Actual
1994-02-01,35.0,Test,Actual
1994-03-01,42.0,Test,Actual
1994-04-01,48.0,Test,Actual
1994-05-01,44.0,Test,Actual
1994-06-01,45.0,Test,Actual
1994-07-01,46.15319948724262,Test,Actual
1994-08-01,47.21198162286158,Test,Actual
1994-09-01,46.0,Test,Actual
1994-10-01,51.0,Test,Actual
1994-11-01,63.0,Test,Actual
1994-12-01,84.0,Test,Actual
1995-01-01,30.0,Test,Actual
1995-02-01,39.0,Test,Actual
1995-03-01,45.0,Test,Actual
1995-04-01,52.0,Test,Actual
1995-05-01,28.0,Test,Actual
1995-06-01,40.0,Test,Actual
1995-07-01,62.0,Test,Actual
1980-01-01,115.55501893939388,Train,Tes_optimized
1980-02-01,120.37045549242424,Train,Tes_optimized
1980-03-01,129.40083675189393,Train,Tes_optimized
1980-04-01,114.27769499251895,Train,Tes_optimized
1980-05-01,122.78525321162974,Train,Tes_optimized
1980-06-01,125.69862117596062,Train,Tes_optimized
1980-07-01,162.5721861784891,Train,Tes_optimized
1980-08-01,152.29926825752838,Train,Tes_optimized
1980-09-01,129.23837490301162,Train,Tes_optimized
1980-10-01,145.24554581357884,Train,Tes_optimized
1980-11-01,168.54179966108717,Train,Tes_optimized
1980-12-01,228.54916538484508,Train,Tes_optimized
1981-01-01,132.50538893108205,Train,Tes_optimized
1981-02-01,140.5559266975293,Train,Tes_optimized
1981-03-01,150.43820851535563,Train,Tes_optimized
1981-04-01,122.0294428956566,Train,Tes_optimized
1981-05-01,130.60712710986388,Train,Tes_optimized
1981-06-01,144.2432907218332,Train,Tes_optimized
1981-07-01,120.77971360330103,Train,Tes_optimized
1981-08-01,168.15071189876042,Train,Tes_optimized
1981-09-01,217.07912014144932,Train,Tes_optimized
1981-10-01,146.91590939256747,Train,Tes_optimized
1981-11-01,154.98693018157604,Train,Tes_optimized
1981-12-01,239.8321262670403,Train,Tes_optimized
1982-01-01,102.18982145808255,Train,Tes_optimized
1982-02-01,97.6820647603793,Train,Tes_optimized
1982-03-01,89.51949040709214,Train,Tes_optimized
1982-04-01,59.69842907236754,Train,Tes_optimized
1982-05-01,83.50271759659043,Train,Tes_optimized
1982-06-01,127.76350932266044,Train,Tes_optimized
1982-07-01,160.2202485021249,Train,Tes_optimized
1982-08-01,134.50198989969118,Train,Tes_optimized
1982-09-01,93.14333931487931,Train,Tes_optimized
1982-10-01,90.59005525776656,Train,Tes_optimized
1982-11-01,108.05365898798941,Train,Tes_optimized
1982-12-01,197.48798742114417,Train,Tes_optimized
1983-01-01,56.03404810946924,Train,Tes_optimized
1983-02-01,61.398347616737354,Train,Tes_optimized
1983-03-01,87.9636742120915,Train,Tes_optimized
1983-04-01,98.82556179154084,Train,Tes_optimized
1983-05-01,117.5563326673809,Train,Tes_optimized
1983-06-01,126.07823540247291,Train,Tes_optimized
1983-07-01,141.9210479597119,Train,Tes_optimized
1983-08-01,131.86996788329677,Train,Tes_optimized
1983-09-01,108.70138104112468,Train,Tes_optimized
1983-10-01,106.26877123741804,Train,Tes_optimized
1983-11-01,114.46900739192228,Train,Tes_optimized
1983-12-01,178.7433072845473,Train,Tes_optimized
1984-01-01,59.86967630472714,Train,Tes_optimized
1984-02-01,79.3376895791432,Train,Tes_optimized
1984-03-01,82.41066419964994,Train,Tes_optimized
1984-04-01,74.53905190418779,Train,Tes_optimized
1984-05-01,99.27460543889526,Train,Tes_optimized
1984-06-01,109.62875874205741,Train,Tes_optimized
1984-07-01,117.71623566752409,Train,Tes_optimized
1984-08-01,118.0924108086269,Train,Tes_optimized
1984-09-01,108.72988546174044,Train,Tes_optimized
1984-10-01,101.96456249149213,Train,Tes_optimized
1984-11-01,131.3361398332662,Train,Tes_optimized
1984-12-01,179.74271114201082,Train,Tes_optimized
1985-01-01,77.78089615528076,Train,Tes_optimized
1985-02-01,72.30851313661555,Train,Tes_optimized
1985-03-01,84.04385169335663,Train,Tes_optimized
1985-04-01,71.24674204521244,Train,Tes_optimized
1985-05-01,90.12788898828244,Train,Tes_optimized
1985-06-01,104.58972225047164,Train,Tes_optimized
1985-07-01,108.73275898257816,Train,Tes_optimized
1985-08-01,135.8408596037195,Train,Tes_optimized
1985-09-01,91.47880189649743,Train,Tes_optimized
1985-10-01,94.47752284423079,Train,Tes_optimized
1985-11-01,125.60300437203658,Train,Tes_optimized
1985-12-01,157.49929321572586,Train,Tes_optimized
1986-01-01,52.02954263501256,Train,Tes_optimized
1986-02-01,62.863453730157296,Train,Tes_optimized
1986-03-01,82.95016488298407,Train,Tes_optimized
1986-04-01,39.58042714698753,Train,Tes_optimized
1986-05-01,54.15940013291545,Train,Tes_optimized
1986-06-01,45.53460109444053,Train,Tes_optimized
1986-07-01,67.43947473215805,Train,Tes_optimized
1986-08-01,114.48123121415097,Train,Tes_optimized
1986-09-01,101.93316249593154,Train,Tes_optimized
1986-10-01,118.72647182003551,Train,Tes_optimized
1986-11-01,133.20505557144935,Train,Tes_optimized
1986-12-01,149.5160084373637,Train,Tes_optimized
1987-01-01,67.08143407202158,Train,Tes_optimized
1987-02-01,74.9538336182521,Train,Tes_optimized
1987-03-01,85.4782324738376,Train,Tes_optimized
1987-04-01,62.53992960212466,Train,Tes_optimized
1987-05-01,71.52506748331895,Train,Tes_optimized
1987-06-01,63.23318261975533,Train,Tes_optimized
1987-07-01,89.99635477215546,Train,Tes_optimized
1987-08-01,103.28404787311628,Train,Tes_optimized
1987-09-01,70.50181136895243,Train,Tes_optimized
1987-10-01,80.50347362739406,Train,Tes_optimized
1987-11-01,114.24386449925802,Train,Tes_optimized
1987-12-01,141.0216419001845,Train,Tes_optimized
1988-01-01,68.9165485901996,Train,Tes_optimized
1988-02-01,80.88163500391511,Train,Tes_optimized
1988-03-01,109.8766128182884,Train,Tes_optimized
1988-04-01,100.45694167764572,Train,Tes_optimized
1988-05-01,91.32321438262943,Train,Tes_optimized
1988-06-01,60.93709977268361,Train,Tes_optimized
1988-07-01,82.52893575246715,Train,Tes_optimized
1988-08-01,81.63895286494403,Train,Tes_optimized
1988-09-01,80.0683735616268,Train,Tes_optimized
1988-10-01,81.53364575827818,Train,Tes_optimized
1988-11-01,104.45035664974047,Train,Tes_optimized
1988-12-01,150.07801915921735,Train,Tes_optimized
1989-01-01,58.12591975626931,Train,Tes_optimized
1989-02-01,91.66118661048417,Train,Tes_optimized
1989-03-01,65.32317452835271,Train,Tes_optimized
1989-04-01,76.85607948825731,Train,Tes_optimized
1989-05-01,83.81885552241849,Train,Tes_optimized
1989-06-01,79.81664046628771,Train,Tes_optimized
1989-07-01,90.70686723542568,Train,Tes_optimized
1989-08-01,91.71247161390704,Train,Tes_optimized
1989-09-01,98.36442527570392,Train,Tes_optimized
1989-10-01,93.37448529368079,Train,Tes_optimized
1989-11-01,83.31629662396033,Train,Tes_optimized
1989-12-01,131.28921419572364,Train,Tes_optimized
1990-01-01,56.181690548060544,Train,Tes_optimized
1990-02-01,61.16819455684846,Train,Tes_optimized
1990-03-01,69.4497293422839,Train,Tes_optimized
1990-04-01,63.156560359417085,Train,Tes_optimized
1990-05-01,72.27209292553128,Train,Tes_optimized
1990-06-01,80.34201251160422,Train,Tes_optimized
1990-07-01,79.82847331609881,Train,Tes_optimized
1990-08-01,76.36434592833187,Train,Tes_optimized
1990-09-01,89.85027895213051,Train,Tes_optimized
1990-10-01,89.5071551501582,Train,Tes_optimized
1990-11-01,86.49709699446929,Train,Tes_optimized
1990-12-01,125.29499139611539,Train,Tes_optimized
1991-01-01,42.486608069105536,Test,Tes_optimized
1991-02-01,60.57723380982745,Test,Tes_optimized
1991-03-01,64.8359667292906,Test,Tes_optimized
1991-04-01,61.314813464208555,Test,Tes_optimized
1991-05-01,57.90502086600264,Test,Tes_optimized
1991-06-01,65.29700861290405,Test,Tes_optimized
1991-07-01,66.2506780927247,Test,Tes_optimized
1991-08-01,60.84449549698571,Test,Tes_optimized
1991-09-01,75.94190206540586,Test,Tes_optimized
1991-10-01,71.10417955119476,Test,Tes_optimized
1991-11-01,97.36900324767628,Test,Tes_optimized
1991-12-01,120.31831631980047,Test,Tes_optimized
1992-01-01,35.49843041162524,Test,Tes_optimized
1992-02-01,53.58905615234715,Test,Tes_optimized
1992-03-01,57.8477890718103,Test,Tes_optimized
1992-04-01,54.32663580672827,Test,Tes_optimized
1992-05-01,50.91684320852234,Test,Tes_optimized
1992-06-01,58.30883095542375,Test,Tes_optimized
1992-07-01,59.2625004352444,Test,Tes_optimized
1992-08-01,53.85631783950541,Test,Tes_optimized
1992-09-01,68.95372440792555,Test,Tes_optimized
1992-10-01,64.11600189371447,Test,Tes_optimized
1992-11-01,90.38082559019597,Test,Tes_optimized
1992-12-01,113.33013866232018,Test,Tes_optimized
1993-01-01,28.51025275414494,Test,Tes_optimized
1993-02-01,46.60087849486685,Test,Tes_optimized
1993-03-01,50.85961141433,Test,Tes_optimized
1993-04-01,47.33845814924797,Test,Tes_optimized
1993-05-01,43.92866555104204,Test,Tes_optimized
1993-06-01,51.32065329794345,Test,Tes_optimized
1993-07-01,52.2743227777641,Test,Tes_optimized
1993-08-01,46.868140182025115,Test,Tes_optimized
1993-09-01,61.96554675044525,Test,Tes_optimized
1993-10-01,57.12782423623416,Test,Tes_optimized
1993-11-01,83.39264793271568,Test,Tes_optimized
1993-12-01,106.34196100483987,Test,Tes_optimized
1994-01-01,21.522075096664643,Test,Tes_optimized
1994-02-01,39.61270083738655,Test,Tes_optimized
1994-03-01,43.8714337568497,Test,Tes_optimized
1994-04-01,40.35028049176767,Test,Tes_optimized
1994-05-01,36.94048789356174,Test,Tes_optimized
1994-06-01,44.33247564046315,Test,Tes_optimized
1994-07-01,45.2861451202838,Test,Tes_optimized
1994-08-01,39.87996252454482,Test,Tes_optimized
1994-09-01,54.97736909296495,Test,Tes_optimized
1994-10-01,50.13964657875387,Test,Tes_optimized
1994-11-01,76.40447027523537,Test,Tes_optimized
1994-12-01,99.35378334735958,Test,Tes_optimized
1995-01-01,14.533897439184347,Test,Tes_optimized
1995-02-01,32.624523179906255,Test,Tes_optimized
1995-03-01,36.8832560993694,Test,Tes_optimized
1995-04-01,33.36210283428738,Test,Tes_optimized
1995-05-01,29.952310236081445,Test,Tes_optimized
1995-06-01,37.34429798298285,Test,Tes_optimized
1995-07-01,38.297967462803506,Test,Tes_optimized
