YearMonth,Value,Type,Model
1985-03-01,1846.0,Train,Actual
1985-04-01,1589.0,Train,Actual
1985-05-01,1896.0,Train,Actual
1985-06-01,1379.0,Train,Actual
1985-07-01,1645.0,Train,Actual
1985-08-01,2512.0,Train,Actual
1985-09-01,1771.0,Train,Actual
1985-10-01,3727.0,Train,Actual
1985-11-01,4388.0,Train,Actual
1985-12-01,5434.0,Train,Actual
1986-01-01,1606.0,Train,Actual
1986-02-01,1523.0,Train,Actual
1986-03-01,1577.0,Train,Actual
1986-04-01,1605.0,Train,Actual
1986-05-01,1765.0,Train,Actual
1986-06-01,1403.0,Train,Actual
1986-07-01,2584.0,Train,Actual
1986-08-01,3318.0,Train,Actual
1986-09-01,1562.0,Train,Actual
1986-10-01,2349.0,Train,Actual
1986-11-01,3987.0,Train,Actual
1986-12-01,5891.0,Train,Actual
1987-01-01,1389.0,Train,Actual
1987-02-01,1442.0,Train,Actual
1987-03-01,1548.0,Train,Actual
1987-04-01,1935.0,Train,Actual
1987-05-01,1518.0,Train,Actual
1987-06-01,1250.0,Train,Actual
1987-07-01,1847.0,Train,Actual
1987-08-01,1930.0,Train,Actual
1987-09-01,2638.0,Train,Actual
1987-10-01,3114.0,Train,Actual
1987-11-01,4405.0,Train,Actual
1987-12-01,7242.0,Train,Actual
1988-01-01,1853.0,Train,Actual
1988-02-01,1779.0,Train,Actual
1988-03-01,2108.0,Train,Actual
1988-04-01,2336.0,Train,Actual
1988-05-01,1728.0,Train,Actual
1988-06-01,1661.0,Train,Actual
1988-07-01,2230.0,Train,Actual
1988-08-01,1645.0,Train,Actual
1988-09-01,2421.0,Train,Actual
1988-10-01,3740.0,Train,Actual
1988-11-01,4988.0,Train,Actual
1988-12-01,6757.0,Train,Actual
1989-01-01,1757.0,Train,Actual
1989-02-01,1394.0,Train,Actual
1989-03-01,1982.0,Train,Actual
1989-04-01,1650.0,Train,Actual
1989-05-01,1654.0,Train,Actual
1989-06-01,1406.0,Train,Actual
1989-07-01,1971.0,Train,Actual
1989-08-01,1968.0,Train,Actual
1989-09-01,2608.0,Train,Actual
1989-10-01,3845.0,Train,Actual
1989-11-01,4514.0,Train,Actual
1989-12-01,6694.0,Train,Actual
1990-01-01,1720.0,Train,Actual
1990-02-01,1321.0,Train,Actual
1990-03-01,1859.0,Train,Actual
1990-04-01,1628.0,Train,Actual
1990-05-01,1615.0,Train,Actual
1990-06-01,1457.0,Train,Actual
1990-07-01,1899.0,Train,Actual
1990-08-01,1605.0,Train,Actual
1990-09-01,2424.0,Train,Actual
1990-10-01,3116.0,Train,Actual
1990-11-01,4286.0,Train,Actual
1990-12-01,6047.0,Train,Actual
1991-01-01,1902.0,Test,Actual
1991-02-01,2049.0,Test,Actual
1991-03-01,1874.0,Test,Actual
1991-04-01,1279.0,Test,Actual
1991-05-01,1432.0,Test,Actual
1991-06-01,1540.0,Test,Actual
1991-07-01,2214.0,Test,Actual
1991-08-01,1857.0,Test,Actual
1991-09-01,2408.0,Test,Actual
1991-10-01,3252.0,Test,Actual
1991-11-01,3627.0,Test,Actual
1991-12-01,6153.0,Test,Actual
1992-01-01,1577.0,Test,Actual
1992-02-01,1667.0,Test,Actual
1992-03-01,1993.0,Test,Actual
1992-04-01,1997.0,Test,Actual
1992-05-01,1783.0,Test,Actual
1992-06-01,1625.0,Test,Actual
1992-07-01,2076.0,Test,Actual
1992-08-01,1773.0,Test,Actual
1992-09-01,2377.0,Test,Actual
1992-10-01,3088.0,Test,Actual
1992-11-01,4096.0,Test,Actual
1992-12-01,6119.0,Test,Actual
1993-01-01,1494.0,Test,Actual
1993-02-01,1564.0,Test,Actual
1993-03-01,1898.0,Test,Actual
1993-04-01,2121.0,Test,Actual
1993-05-01,1831.0,Test,Actual
1993-06-01,1515.0,Test,Actual
1993-07-01,2048.0,Test,Actual
1993-08-01,2795.0,Test,Actual
1993-09-01,1749.0,Test,Actual
1993-10-01,3339.0,Test,Actual
1993-11-01,4227.0,Test,Actual
1993-12-01,6410.0,Test,Actual
1994-01-01,1197.0,Test,Actual
1994-02-01,1968.0,Test,Actual
1994-03-01,1720.0,Test,Actual
1994-04-01,1725.0,Test,Actual
1994-05-01,1674.0,Test,Actual
1994-06-01,1693.0,Test,Actual
1994-07-01,2031.0,Test,Actual
1994-08-01,1495.0,Test,Actual
1994-09-01,2968.0,Test,Actual
1994-10-01,3385.0,Test,Actual
1994-11-01,3729.0,Test,Actual
1994-12-01,5999.0,Test,Actual
1995-01-01,1070.0,Test,Actual
1995-02-01,1402.0,Test,Actual
1995-03-01,1897.0,Test,Actual
1995-04-01,1862.0,Test,Actual
1995-05-01,1670.0,Test,Actual
1995-06-01,1688.0,Test,Actual
1995-07-01,2031.0,Test,Actual
1980-01-01,1502.1999999999998,Train,Best_ses
1980-02-01,1505.8759999999997,Train,Best_ses
1980-03-01,1507.5784799999997,Train,Best_ses
1980-04-01,1523.5069103999995,Train,Best_ses
1980-05-01,1527.2767721919995,Train,Best_ses
1980-06-01,1526.1512367481596,Train,Best_ses
1980-07-01,1523.1682120131964,Train,Best_ses
1980-08-01,1532.0248477729324,Train,Best_ses
1980-09-01,1550.4443508174736,Train,Best_ses
1980-10-01,1559.1154638011242,Train,Best_ses
1980-11-01,1579.8531545251017,Train,Best_ses
1980-12-01,1629.9960914345995,Train,Best_ses
1981-01-01,1700.9761696059074,Train,Best_ses
1981-02-01,1697.5566462137892,Train,Best_ses
1981-03-01,1694.0655132895135,Train,Best_ses
1981-04-01,1692.8442030237234,Train,Best_ses
1981-05-01,1698.507318963249,Train,Best_ses
1981-06-01,1687.937172583984,Train,Best_ses
1981-07-01,1683.7784291323042,Train,Best_ses
1981-08-01,1685.722860549658,Train,Best_ses
1981-09-01,1701.4484033386648,Train,Best_ses
1981-10-01,1707.0394352718913,Train,Best_ses
1981-11-01,1718.3586465664534,Train,Best_ses
1981-12-01,1761.1314736351244,Train,Best_ses
1982-01-01,1816.928844162422,Train,Best_ses
1982-02-01,1810.7902672791736,Train,Best_ses
1982-03-01,1801.15446193359,Train,Best_ses
1982-04-01,1795.491372694918,Train,Best_ses
1982-05-01,1795.3815452410197,Train,Best_ses
1982-06-01,1790.2139143361992,Train,Best_ses
1982-07-01,1783.3896360494753,Train,Best_ses
1982-08-01,1786.8018433284856,Train,Best_ses
1982-09-01,1789.0058064619159,Train,Best_ses
1982-10-01,1787.3456903326773,Train,Best_ses
1982-11-01,1801.8787765260238,Train,Best_ses
1982-12-01,1837.701200995503,Train,Best_ses
1983-01-01,1891.427176975593,Train,Best_ses
1983-02-01,1885.7786334360812,Train,Best_ses
1983-03-01,1880.8230607673595,Train,Best_ses
1983-04-01,1883.8065995520121,Train,Best_ses
1983-05-01,1873.630467560972,Train,Best_ses
1983-06-01,1862.5578582097526,Train,Best_ses
1983-07-01,1850.2067010455576,Train,Best_ses
1983-08-01,1845.2025670246464,Train,Best_ses
1983-09-01,1854.2585156841535,Train,Best_ses
1983-10-01,1860.9933453704703,Train,Best_ses
1983-11-01,1873.993478463061,Train,Best_ses
1983-12-01,1905.3136088937997,Train,Best_ses
1984-01-01,1965.6673367159237,Train,Best_ses
1984-02-01,1958.5339899816054,Train,Best_ses
1984-03-01,1948.0633101819733,Train,Best_ses
1984-04-01,1950.3220439783338,Train,Best_ses
1984-05-01,1947.095603098767,Train,Best_ses
1984-06-01,1939.4936910367915,Train,Best_ses
1984-07-01,1928.7838172160555,Train,Best_ses
1984-08-01,1922.1481408717343,Train,Best_ses
1984-09-01,1946.8851780542996,Train,Best_ses
1984-10-01,1943.1274744932136,Train,Best_ses
1984-11-01,1954.3449250033493,Train,Best_ses
1984-12-01,2000.7180265032823,Train,Best_ses
1985-01-01,2066.1836659732166,Train,Best_ses
1985-02-01,2060.2799926537523,Train,Best_ses
1985-03-01,2052.714392800677,Train,Best_ses
1985-04-01,2048.5801049446636,Train,Best_ses
1985-05-01,2039.3885028457703,Train,Best_ses
1985-06-01,2036.520732788855,Train,Best_ses
1985-07-01,2023.3703181330777,Train,Best_ses
1985-08-01,2015.8029117704161,Train,Best_ses
1985-09-01,2025.7268535350079,Train,Best_ses
1985-10-01,2020.6323164643077,Train,Best_ses
1985-11-01,2054.7596701350217,Train,Best_ses
1985-12-01,2101.424476732321,Train,Best_ses
1986-01-01,2168.0759871976747,Train,Best_ses
1986-02-01,2156.834467453721,Train,Best_ses
1986-03-01,2144.1577781046467,Train,Best_ses
1986-04-01,2132.8146225425535,Train,Best_ses
1986-05-01,2122.258330091702,Train,Best_ses
1986-06-01,2115.1131634898684,Train,Best_ses
1986-07-01,2100.870900220071,Train,Best_ses
1986-08-01,2110.533482215669,Train,Best_ses
1986-09-01,2134.682812571356,Train,Best_ses
1986-10-01,2123.2291563199287,Train,Best_ses
1986-11-01,2127.74457319353,Train,Best_ses
1986-12-01,2164.929681729659,Train,Best_ses
1987-01-01,2239.451088095066,Train,Best_ses
1987-02-01,2222.442066333165,Train,Best_ses
1987-03-01,2206.833225006502,Train,Best_ses
1987-04-01,2193.656560506372,Train,Best_ses
1987-05-01,2188.483429296244,Train,Best_ses
1987-06-01,2175.073760710319,Train,Best_ses
1987-07-01,2156.5722854961127,Train,Best_ses
1987-08-01,2150.3808397861903,Train,Best_ses
1987-09-01,2145.973222990466,Train,Best_ses
1987-10-01,2155.813758530657,Train,Best_ses
1987-11-01,2174.977483360044,Train,Best_ses
1987-12-01,2219.577933692843,Train,Best_ses
1988-01-01,2320.0263750189865,Train,Best_ses
1988-02-01,2310.685847518607,Train,Best_ses
1988-03-01,2300.0521305682346,Train,Best_ses
1988-04-01,2296.2110879568695,Train,Best_ses
1988-05-01,2297.006866197732,Train,Best_ses
1988-06-01,2285.626728873777,Train,Best_ses
1988-07-01,2273.1341942963013,Train,Best_ses
1988-08-01,2272.271510410375,Train,Best_ses
1988-09-01,2259.7260802021674,Train,Best_ses
1988-10-01,2262.951558598124,Train,Best_ses
1988-11-01,2292.492527426162,Train,Best_ses
1988-12-01,2346.402676877639,Train,Best_ses
1989-01-01,2434.614623340086,Train,Best_ses
1989-02-01,2421.062330873284,Train,Best_ses
1989-03-01,2400.521084255818,Train,Best_ses
1989-04-01,2392.1506625707016,Train,Best_ses
1989-05-01,2377.3076493192875,Train,Best_ses
1989-06-01,2362.8414963329014,Train,Best_ses
1989-07-01,2343.704666406243,Train,Best_ses
1989-08-01,2336.250573078118,Train,Best_ses
1989-09-01,2328.885561616556,Train,Best_ses
1989-10-01,2334.4678503842247,Train,Best_ses
1989-11-01,2364.6784933765402,Train,Best_ses
1989-12-01,2407.6649235090094,Train,Best_ses
1990-01-01,2493.3916250388293,Train,Best_ses
1990-02-01,2477.9237925380526,Train,Best_ses
1990-03-01,2454.7853166872915,Train,Best_ses
1990-04-01,2442.8696103535453,Train,Best_ses
1990-05-01,2426.5722181464744,Train,Best_ses
1990-06-01,2410.340773783545,Train,Best_ses
1990-07-01,2391.273958307874,Train,Best_ses
1990-08-01,2381.4284791417167,Train,Best_ses
1990-09-01,2365.8999095588824,Train,Best_ses
1990-10-01,2367.061911367705,Train,Best_ses
1990-11-01,2382.040673140351,Train,Best_ses
1990-12-01,2420.1198596775434,Train,Best_ses
1991-01-01,2492.6574624839927,Test,Best_ses
1991-02-01,2492.6574624839927,Test,Best_ses
1991-03-01,2492.6574624839927,Test,Best_ses
1991-04-01,2492.6574624839927,Test,Best_ses
1991-05-01,2492.6574624839927,Test,Best_ses
1991-06-01,2492.6574624839927,Test,Best_ses
1991-07-01,2492.6574624839927,Test,Best_ses
1991-08-01,2492.6574624839927,Test,Best_ses
1991-09-01,2492.6574624839927,Test,Best_ses
1991-10-01,2492.6574624839927,Test,Best_ses
1991-11-01,2492.6574624839927,Test,Best_ses
1991-12-01,2492.6574624839927,Test,Best_ses
1992-01-01,2492.6574624839927,Test,Best_ses
1992-02-01,2492.6574624839927,Test,Best_ses
1992-03-01,2492.6574624839927,Test,Best_ses
1992-04-01,2492.6574624839927,Test,Best_ses
1992-05-01,2492.6574624839927,Test,Best_ses
1992-06-01,2492.6574624839927,Test,Best_ses
1992-07-01,2492.6574624839927,Test,Best_ses
1992-08-01,2492.6574624839927,Test,Best_ses
1992-09-01,2492.6574624839927,Test,Best_ses
1992-10-01,2492.6574624839927,Test,Best_ses
1992-11-01,2492.6574624839927,Test,Best_ses
1992-12-01,2492.6574624839927,Test,Best_ses
1993-01-01,2492.6574624839927,Test,Best_ses
1993-02-01,2492.6574624839927,Test,Best_ses
1993-03-01,2492.6574624839927,Test,Best_ses
1993-04-01,2492.6574624839927,Test,Best_ses
1993-05-01,2492.6574624839927,Test,Best_ses
1993-06-01,2492.6574624839927,Test,Best_ses
1993-07-01,2492.6574624839927,Test,Best_ses
1993-08-01,2492.6574624839927,Test,Best_ses
1993-09-01,2492.6574624839927,Test,Best_ses
1993-10-01,2492.6574624839927,Test,Best_ses
1993-11-01,2492.6574624839927,Test,Best_ses
1993-12-01,2492.6574624839927,Test,Best_ses
1994-01-01,2492.6574624839927,Test,Best_ses
1994-02-01,2492.6574624839927,Test,Best_ses
1994-03-01,2492.6574624839927,Test,Best_ses
1994-04-01,2492.6574624839927,Test,Best_ses
1994-05-01,2492.6574624839927,Test,Best_ses
1994-06-01,2492.6574624839927,Test,Best_ses
1994-07-01,2492.6574624839927,Test,Best_ses
1994-08-01,2492.6574624839927,Test,Best_ses
1994-09-01,2492.6574624839927,Test,Best_ses
1994-10-01,2492.6574624839927,Test,Best_ses
1994-11-01,2492.6574624839927,Test,Best_ses
1994-12-01,2492.6574624839927,Test,Best_ses
1995-01-01,2492.6574624839927,Test,Best_ses
1995-02-01,2492.6574624839927,Test,Best_ses
1995-03-01,2492.6574624839927,Test,Best_ses
1995-04-01,2492.6574624839927,Test,Best_ses
1995-05-01,2492.6574624839927,Test,Best_ses
1995-06-01,2492.6574624839927,Test,Best_ses
1995-07-01,2492.6574624839927,Test,Best_ses
