YearMonth,Value,Type,Model
1985-03-01,1846.0,Train,Actual
1985-04-01,1589.0,Train,Actual
1985-05-01,1896.0,Train,Actual
1985-06-01,1379.0,Train,Actual
1985-07-01,1645.0,Train,Actual
1985-08-01,2512.0,Train,Actual
1985-09-01,1771.0,Train,Actual
1985-10-01,3727.0,Train,Actual
1985-11-01,4388.0,Train,Actual
1985-12-01,5434.0,Train,Actual
1986-01-01,1606.0,Train,Actual
1986-02-01,1523.0,Train,Actual
1986-03-01,1577.0,Train,Actual
1986-04-01,1605.0,Train,Actual
1986-05-01,1765.0,Train,Actual
1986-06-01,1403.0,Train,Actual
1986-07-01,2584.0,Train,Actual
1986-08-01,3318.0,Train,Actual
1986-09-01,1562.0,Train,Actual
1986-10-01,2349.0,Train,Actual
1986-11-01,3987.0,Train,Actual
1986-12-01,5891.0,Train,Actual
1987-01-01,1389.0,Train,Actual
1987-02-01,1442.0,Train,Actual
1987-03-01,1548.0,Train,Actual
1987-04-01,1935.0,Train,Actual
1987-05-01,1518.0,Train,Actual
1987-06-01,1250.0,Train,Actual
1987-07-01,1847.0,Train,Actual
1987-08-01,1930.0,Train,Actual
1987-09-01,2638.0,Train,Actual
1987-10-01,3114.0,Train,Actual
1987-11-01,4405.0,Train,Actual
1987-12-01,7242.0,Train,Actual
1988-01-01,1853.0,Train,Actual
1988-02-01,1779.0,Train,Actual
1988-03-01,2108.0,Train,Actual
1988-04-01,2336.0,Train,Actual
1988-05-01,1728.0,Train,Actual
1988-06-01,1661.0,Train,Actual
1988-07-01,2230.0,Train,Actual
1988-08-01,1645.0,Train,Actual
1988-09-01,2421.0,Train,Actual
1988-10-01,3740.0,Train,Actual
1988-11-01,4988.0,Train,Actual
1988-12-01,6757.0,Train,Actual
1989-01-01,1757.0,Train,Actual
1989-02-01,1394.0,Train,Actual
1989-03-01,1982.0,Train,Actual
1989-04-01,1650.0,Train,Actual
1989-05-01,1654.0,Train,Actual
1989-06-01,1406.0,Train,Actual
1989-07-01,1971.0,Train,Actual
1989-08-01,1968.0,Train,Actual
1989-09-01,2608.0,Train,Actual
1989-10-01,3845.0,Train,Actual
1989-11-01,4514.0,Train,Actual
1989-12-01,6694.0,Train,Actual
1990-01-01,1720.0,Train,Actual
1990-02-01,1321.0,Train,Actual
1990-03-01,1859.0,Train,Actual
1990-04-01,1628.0,Train,Actual
1990-05-01,1615.0,Train,Actual
1990-06-01,1457.0,Train,Actual
1990-07-01,1899.0,Train,Actual
1990-08-01,1605.0,Train,Actual
1990-09-01,2424.0,Train,Actual
1990-10-01,3116.0,Train,Actual
1990-11-01,4286.0,Train,Actual
1990-12-01,6047.0,Train,Actual
1991-01-01,1902.0,Test,Actual
1991-02-01,2049.0,Test,Actual
1991-03-01,1874.0,Test,Actual
1991-04-01,1279.0,Test,Actual
1991-05-01,1432.0,Test,Actual
1991-06-01,1540.0,Test,Actual
1991-07-01,2214.0,Test,Actual
1991-08-01,1857.0,Test,Actual
1991-09-01,2408.0,Test,Actual
1991-10-01,3252.0,Test,Actual
1991-11-01,3627.0,Test,Actual
1991-12-01,6153.0,Test,Actual
1992-01-01,1577.0,Test,Actual
1992-02-01,1667.0,Test,Actual
1992-03-01,1993.0,Test,Actual
1992-04-01,1997.0,Test,Actual
1992-05-01,1783.0,Test,Actual
1992-06-01,1625.0,Test,Actual
1992-07-01,2076.0,Test,Actual
1992-08-01,1773.0,Test,Actual
1992-09-01,2377.0,Test,Actual
1992-10-01,3088.0,Test,Actual
1992-11-01,4096.0,Test,Actual
1992-12-01,6119.0,Test,Actual
1993-01-01,1494.0,Test,Actual
1993-02-01,1564.0,Test,Actual
1993-03-01,1898.0,Test,Actual
1993-04-01,2121.0,Test,Actual
1993-05-01,1831.0,Test,Actual
1993-06-01,1515.0,Test,Actual
1993-07-01,2048.0,Test,Actual
1993-08-01,2795.0,Test,Actual
1993-09-01,1749.0,Test,Actual
1993-10-01,3339.0,Test,Actual
1993-11-01,4227.0,Test,Actual
1993-12-01,6410.0,Test,Actual
1994-01-01,1197.0,Test,Actual
1994-02-01,1968.0,Test,Actual
1994-03-01,1720.0,Test,Actual
1994-04-01,1725.0,Test,Actual
1994-05-01,1674.0,Test,Actual
1994-06-01,1693.0,Test,Actual
1994-07-01,2031.0,Test,Actual
1994-08-01,1495.0,Test,Actual
1994-09-01,2968.0,Test,Actual
1994-10-01,3385.0,Test,Actual
1994-11-01,3729.0,Test,Actual
1994-12-01,5999.0,Test,Actual
1995-01-01,1070.0,Test,Actual
1995-02-01,1402.0,Test,Actual
1995-03-01,1897.0,Test,Actual
1995-04-01,1862.0,Test,Actual
1995-05-01,1670.0,Test,Actual
1995-06-01,1688.0,Test,Actual
1995-07-01,2031.0,Test,Actual
1980-01-01,0.0,Train,Sarima_3_1_2x3_1_2_12
1980-02-01,1261.374008250933,Train,Sarima_3_1_2x3_1_2_12
1980-03-01,1818.9445020333198,Train,Sarima_3_1_2x3_1_2_12
1980-04-01,1830.052096509545,Train,Sarima_3_1_2x3_1_2_12
1980-05-01,2171.6521932979017,Train,Sarima_3_1_2x3_1_2_12
1980-06-01,1376.315294767273,Train,Sarima_3_1_2x3_1_2_12
1980-07-01,1517.3086504025052,Train,Sarima_3_1_2x3_1_2_12
1980-08-01,1631.5351934144765,Train,Sarima_3_1_2x3_1_2_12
1980-09-01,2339.211501384593,Train,Sarima_3_1_2x3_1_2_12
1980-10-01,2195.8137781139585,Train,Sarima_3_1_2x3_1_2_12
1980-11-01,2213.3250551678566,Train,Sarima_3_1_2x3_1_2_12
1980-12-01,3522.095050451629,Train,Sarima_3_1_2x3_1_2_12
1981-01-01,5482.891380368132,Train,Sarima_3_1_2x3_1_2_12
1981-02-01,4243.429600787675,Train,Sarima_3_1_2x3_1_2_12
1981-03-01,1679.1740828238699,Train,Sarima_3_1_2x3_1_2_12
1981-04-01,1989.810425374304,Train,Sarima_3_1_2x3_1_2_12
1981-05-01,1179.9086668032796,Train,Sarima_3_1_2x3_1_2_12
1981-06-01,1663.1476530186915,Train,Sarima_3_1_2x3_1_2_12
1981-07-01,1560.3639222597837,Train,Sarima_3_1_2x3_1_2_12
1981-08-01,2298.4551860413694,Train,Sarima_3_1_2x3_1_2_12
1981-09-01,1941.1117143865513,Train,Sarima_3_1_2x3_1_2_12
1981-10-01,2561.461954325682,Train,Sarima_3_1_2x3_1_2_12
1981-11-01,3564.3449364489325,Train,Sarima_3_1_2x3_1_2_12
1981-12-01,4028.911604707955,Train,Sarima_3_1_2x3_1_2_12
1982-01-01,2545.323268089812,Train,Sarima_3_1_2x3_1_2_12
1982-02-01,2228.9394693169243,Train,Sarima_3_1_2x3_1_2_12
1982-03-01,1663.0955632554878,Train,Sarima_3_1_2x3_1_2_12
1982-04-01,1766.7497397940413,Train,Sarima_3_1_2x3_1_2_12
1982-05-01,1079.1022973708616,Train,Sarima_3_1_2x3_1_2_12
1982-06-01,1527.4529833908073,Train,Sarima_3_1_2x3_1_2_12
1982-07-01,1938.1408038118107,Train,Sarima_3_1_2x3_1_2_12
1982-08-01,2315.115088302433,Train,Sarima_3_1_2x3_1_2_12
1982-09-01,1991.2945038246962,Train,Sarima_3_1_2x3_1_2_12
1982-10-01,1855.4097950885175,Train,Sarima_3_1_2x3_1_2_12
1982-11-01,3697.6005360891536,Train,Sarima_3_1_2x3_1_2_12
1982-12-01,4263.623758628217,Train,Sarima_3_1_2x3_1_2_12
1983-01-01,2118.6928115631035,Train,Sarima_3_1_2x3_1_2_12
1983-02-01,2182.384764189703,Train,Sarima_3_1_2x3_1_2_12
1983-03-01,1875.6861427765443,Train,Sarima_3_1_2x3_1_2_12
1983-04-01,2177.068596232807,Train,Sarima_3_1_2x3_1_2_12
1983-05-01,1452.0544510613436,Train,Sarima_3_1_2x3_1_2_12
1983-06-01,1436.2449814955778,Train,Sarima_3_1_2x3_1_2_12
1983-07-01,1886.4755784688082,Train,Sarima_3_1_2x3_1_2_12
1983-08-01,2071.7414289294193,Train,Sarima_3_1_2x3_1_2_12
1983-09-01,1849.746675053104,Train,Sarima_3_1_2x3_1_2_12
1983-10-01,2538.4897313048514,Train,Sarima_3_1_2x3_1_2_12
1983-11-01,3828.0178803734616,Train,Sarima_3_1_2x3_1_2_12
1983-12-01,4525.416858191481,Train,Sarima_3_1_2x3_1_2_12
1984-01-01,1885.1424864936066,Train,Sarima_3_1_2x3_1_2_12
1984-02-01,1813.4413873505869,Train,Sarima_3_1_2x3_1_2_12
1984-03-01,2022.82330065051,Train,Sarima_3_1_2x3_1_2_12
1984-04-01,1791.7460615335326,Train,Sarima_3_1_2x3_1_2_12
1984-05-01,1466.9847499141335,Train,Sarima_3_1_2x3_1_2_12
1984-06-01,1560.5745941274483,Train,Sarima_3_1_2x3_1_2_12
1984-07-01,1831.506220403458,Train,Sarima_3_1_2x3_1_2_12
1984-08-01,2483.928407009342,Train,Sarima_3_1_2x3_1_2_12
1984-09-01,2456.270702493295,Train,Sarima_3_1_2x3_1_2_12
1984-10-01,2489.3299556766488,Train,Sarima_3_1_2x3_1_2_12
1984-11-01,3850.3685767018605,Train,Sarima_3_1_2x3_1_2_12
1984-12-01,5232.63672514023,Train,Sarima_3_1_2x3_1_2_12
1985-01-01,1691.1564423389582,Train,Sarima_3_1_2x3_1_2_12
1985-02-01,1562.5842180343634,Train,Sarima_3_1_2x3_1_2_12
1985-03-01,2015.3330374027441,Train,Sarima_3_1_2x3_1_2_12
1985-04-01,1798.95016746538,Train,Sarima_3_1_2x3_1_2_12
1985-05-01,1577.888655467231,Train,Sarima_3_1_2x3_1_2_12
1985-06-01,1577.799119370707,Train,Sarima_3_1_2x3_1_2_12
1985-07-01,1735.5792995748707,Train,Sarima_3_1_2x3_1_2_12
1985-08-01,2802.249497147922,Train,Sarima_3_1_2x3_1_2_12
1985-09-01,1864.704936784763,Train,Sarima_3_1_2x3_1_2_12
1985-10-01,2562.501425131526,Train,Sarima_3_1_2x3_1_2_12
1985-11-01,4327.468580800392,Train,Sarima_3_1_2x3_1_2_12
1985-12-01,5075.666643586968,Train,Sarima_3_1_2x3_1_2_12
1986-01-01,1938.6586874552754,Train,Sarima_3_1_2x3_1_2_12
1986-02-01,1570.2777079587288,Train,Sarima_3_1_2x3_1_2_12
1986-03-01,2038.5430511392428,Train,Sarima_3_1_2x3_1_2_12
1986-04-01,1539.5858233047065,Train,Sarima_3_1_2x3_1_2_12
1986-05-01,1938.8879097712006,Train,Sarima_3_1_2x3_1_2_12
1986-06-01,1359.0324707847672,Train,Sarima_3_1_2x3_1_2_12
1986-07-01,1797.2879828579603,Train,Sarima_3_1_2x3_1_2_12
1986-08-01,2776.0928470510944,Train,Sarima_3_1_2x3_1_2_12
1986-09-01,2039.2685768943386,Train,Sarima_3_1_2x3_1_2_12
1986-10-01,3226.97091991421,Train,Sarima_3_1_2x3_1_2_12
1986-11-01,4111.001859693313,Train,Sarima_3_1_2x3_1_2_12
1986-12-01,5311.772389514641,Train,Sarima_3_1_2x3_1_2_12
1987-01-01,1951.2762107231129,Train,Sarima_3_1_2x3_1_2_12
1987-02-01,1534.2514588224742,Train,Sarima_3_1_2x3_1_2_12
1987-03-01,1929.5485020708459,Train,Sarima_3_1_2x3_1_2_12
1987-04-01,1543.464203317459,Train,Sarima_3_1_2x3_1_2_12
1987-05-01,1985.0871191029619,Train,Sarima_3_1_2x3_1_2_12
1987-06-01,1289.480462686588,Train,Sarima_3_1_2x3_1_2_12
1987-07-01,2344.2976075448523,Train,Sarima_3_1_2x3_1_2_12
1987-08-01,3023.713214452675,Train,Sarima_3_1_2x3_1_2_12
1987-09-01,1591.3686545947235,Train,Sarima_3_1_2x3_1_2_12
1987-10-01,2975.0407148689346,Train,Sarima_3_1_2x3_1_2_12
1987-11-01,4195.884535693445,Train,Sarima_3_1_2x3_1_2_12
1987-12-01,5849.281791263504,Train,Sarima_3_1_2x3_1_2_12
1988-01-01,1918.6663072762622,Train,Sarima_3_1_2x3_1_2_12
1988-02-01,1501.4332091092117,Train,Sarima_3_1_2x3_1_2_12
1988-03-01,1833.1876225206377,Train,Sarima_3_1_2x3_1_2_12
1988-04-01,2017.362156058333,Train,Sarima_3_1_2x3_1_2_12
1988-05-01,1900.1179308673427,Train,Sarima_3_1_2x3_1_2_12
1988-06-01,1382.644085152602,Train,Sarima_3_1_2x3_1_2_12
1988-07-01,2277.2893622087336,Train,Sarima_3_1_2x3_1_2_12
1988-08-01,2538.7334199554934,Train,Sarima_3_1_2x3_1_2_12
1988-09-01,2212.8922339632472,Train,Sarima_3_1_2x3_1_2_12
1988-10-01,3135.8058512755056,Train,Sarima_3_1_2x3_1_2_12
1988-11-01,4694.451414545701,Train,Sarima_3_1_2x3_1_2_12
1988-12-01,6859.104752725609,Train,Sarima_3_1_2x3_1_2_12
1989-01-01,1876.28485039926,Train,Sarima_3_1_2x3_1_2_12
1989-02-01,1787.9943445888375,Train,Sarima_3_1_2x3_1_2_12
1989-03-01,1955.1537421807616,Train,Sarima_3_1_2x3_1_2_12
1989-04-01,2272.362935300005,Train,Sarima_3_1_2x3_1_2_12
1989-05-01,1711.5813214284701,Train,Sarima_3_1_2x3_1_2_12
1989-06-01,1659.6620718926226,Train,Sarima_3_1_2x3_1_2_12
1989-07-01,2193.8036681299063,Train,Sarima_3_1_2x3_1_2_12
1989-08-01,1908.7236877027435,Train,Sarima_3_1_2x3_1_2_12
1989-09-01,2447.508055825215,Train,Sarima_3_1_2x3_1_2_12
1989-10-01,3716.3929695693264,Train,Sarima_3_1_2x3_1_2_12
1989-11-01,4837.4774859103545,Train,Sarima_3_1_2x3_1_2_12
1989-12-01,6728.549705140522,Train,Sarima_3_1_2x3_1_2_12
1990-01-01,1825.7202416207047,Train,Sarima_3_1_2x3_1_2_12
1990-02-01,1569.500683367659,Train,Sarima_3_1_2x3_1_2_12
1990-03-01,1980.260215424825,Train,Sarima_3_1_2x3_1_2_12
1990-04-01,1885.8812073802144,Train,Sarima_3_1_2x3_1_2_12
1990-05-01,1663.807426125493,Train,Sarima_3_1_2x3_1_2_12
1990-06-01,1523.4276069273174,Train,Sarima_3_1_2x3_1_2_12
1990-07-01,2169.572811429237,Train,Sarima_3_1_2x3_1_2_12
1990-08-01,2029.8276751171516,Train,Sarima_3_1_2x3_1_2_12
1990-09-01,2457.4312418614704,Train,Sarima_3_1_2x3_1_2_12
1990-10-01,3616.589394442774,Train,Sarima_3_1_2x3_1_2_12
1990-11-01,4434.488046167136,Train,Sarima_3_1_2x3_1_2_12
1990-12-01,6769.4397488572085,Train,Sarima_3_1_2x3_1_2_12
1991-01-01,1510.2312625591749,Test,Sarima_3_1_2x3_1_2_12
1991-02-01,1431.6746216928802,Test,Sarima_3_1_2x3_1_2_12
1991-03-01,1850.4036664573716,Test,Sarima_3_1_2x3_1_2_12
1991-04-01,1781.9742712031475,Test,Sarima_3_1_2x3_1_2_12
1991-05-01,1550.4472909875517,Test,Sarima_3_1_2x3_1_2_12
1991-06-01,1468.9717751992343,Test,Sarima_3_1_2x3_1_2_12
1991-07-01,1830.9912130804641,Test,Sarima_3_1_2x3_1_2_12
1991-08-01,1657.694393210088,Test,Sarima_3_1_2x3_1_2_12
1991-09-01,2515.372710142224,Test,Sarima_3_1_2x3_1_2_12
1991-10-01,3396.902692650616,Test,Sarima_3_1_2x3_1_2_12
1991-11-01,4412.700314073787,Test,Sarima_3_1_2x3_1_2_12
1991-12-01,6447.414704895297,Test,Sarima_3_1_2x3_1_2_12
1992-01-01,1603.6991385224826,Test,Sarima_3_1_2x3_1_2_12
1992-02-01,1460.639586429145,Test,Sarima_3_1_2x3_1_2_12
1992-03-01,1883.7659205685998,Test,Sarima_3_1_2x3_1_2_12
1992-04-01,1801.781272191498,Test,Sarima_3_1_2x3_1_2_12
1992-05-01,1578.896030098809,Test,Sarima_3_1_2x3_1_2_12
1992-06-01,1508.0358958197608,Test,Sarima_3_1_2x3_1_2_12
1992-07-01,1866.7473236528538,Test,Sarima_3_1_2x3_1_2_12
1992-08-01,1635.059034156423,Test,Sarima_3_1_2x3_1_2_12
1992-09-01,2443.8163059748053,Test,Sarima_3_1_2x3_1_2_12
1992-10-01,3477.682189538359,Test,Sarima_3_1_2x3_1_2_12
1992-11-01,4451.185422344686,Test,Sarima_3_1_2x3_1_2_12
1992-12-01,6334.619228674263,Test,Sarima_3_1_2x3_1_2_12
1993-01-01,1569.8691094277972,Test,Sarima_3_1_2x3_1_2_12
1993-02-01,1406.0149875718969,Test,Sarima_3_1_2x3_1_2_12
1993-03-01,1840.3110402608954,Test,Sarima_3_1_2x3_1_2_12
1993-04-01,1703.6422832526835,Test,Sarima_3_1_2x3_1_2_12
1993-05-01,1554.4252495868043,Test,Sarima_3_1_2x3_1_2_12
1993-06-01,1463.6441282066803,Test,Sarima_3_1_2x3_1_2_12
1993-07-01,1850.8542507837371,Test,Sarima_3_1_2x3_1_2_12
1993-08-01,1710.1224989622892,Test,Sarima_3_1_2x3_1_2_12
1993-09-01,2438.096721120693,Test,Sarima_3_1_2x3_1_2_12
1993-10-01,3416.7931490078954,Test,Sarima_3_1_2x3_1_2_12
1993-11-01,4353.67043086689,Test,Sarima_3_1_2x3_1_2_12
1993-12-01,6320.630650979661,Test,Sarima_3_1_2x3_1_2_12
1994-01-01,1545.9996780932865,Test,Sarima_3_1_2x3_1_2_12
1994-02-01,1395.4337452545435,Test,Sarima_3_1_2x3_1_2_12
1994-03-01,1814.491031561614,Test,Sarima_3_1_2x3_1_2_12
1994-04-01,1718.9637932599028,Test,Sarima_3_1_2x3_1_2_12
1994-05-01,1533.1585875321043,Test,Sarima_3_1_2x3_1_2_12
1994-06-01,1459.4461022594257,Test,Sarima_3_1_2x3_1_2_12
1994-07-01,1821.0095032959618,Test,Sarima_3_1_2x3_1_2_12
1994-08-01,1643.5482303537203,Test,Sarima_3_1_2x3_1_2_12
1994-09-01,2431.088627248695,Test,Sarima_3_1_2x3_1_2_12
1994-10-01,3329.0649006258286,Test,Sarima_3_1_2x3_1_2_12
1994-11-01,4338.339592390943,Test,Sarima_3_1_2x3_1_2_12
1994-12-01,6290.133341845662,Test,Sarima_3_1_2x3_1_2_12
1995-01-01,1530.592113001029,Test,Sarima_3_1_2x3_1_2_12
1995-02-01,1415.9357232555062,Test,Sarima_3_1_2x3_1_2_12
1995-03-01,1822.5481771190061,Test,Sarima_3_1_2x3_1_2_12
1995-04-01,1748.9657776382526,Test,Sarima_3_1_2x3_1_2_12
1995-05-01,1527.8026585039293,Test,Sarima_3_1_2x3_1_2_12
1995-06-01,1464.3185905056664,Test,Sarima_3_1_2x3_1_2_12
1995-07-01,1815.644637806833,Test,Sarima_3_1_2x3_1_2_12
