YearMonth,Value,Type,Model
1985-03-01,1846.0,Train,Actual
1985-04-01,1589.0,Train,Actual
1985-05-01,1896.0,Train,Actual
1985-06-01,1379.0,Train,Actual
1985-07-01,1645.0,Train,Actual
1985-08-01,2512.0,Train,Actual
1985-09-01,1771.0,Train,Actual
1985-10-01,3727.0,Train,Actual
1985-11-01,4388.0,Train,Actual
1985-12-01,5434.0,Train,Actual
1986-01-01,1606.0,Train,Actual
1986-02-01,1523.0,Train,Actual
1986-03-01,1577.0,Train,Actual
1986-04-01,1605.0,Train,Actual
1986-05-01,1765.0,Train,Actual
1986-06-01,1403.0,Train,Actual
1986-07-01,2584.0,Train,Actual
1986-08-01,3318.0,Train,Actual
1986-09-01,1562.0,Train,Actual
1986-10-01,2349.0,Train,Actual
1986-11-01,3987.0,Train,Actual
1986-12-01,5891.0,Train,Actual
1987-01-01,1389.0,Train,Actual
1987-02-01,1442.0,Train,Actual
1987-03-01,1548.0,Train,Actual
1987-04-01,1935.0,Train,Actual
1987-05-01,1518.0,Train,Actual
1987-06-01,1250.0,Train,Actual
1987-07-01,1847.0,Train,Actual
1987-08-01,1930.0,Train,Actual
1987-09-01,2638.0,Train,Actual
1987-10-01,3114.0,Train,Actual
1987-11-01,4405.0,Train,Actual
1987-12-01,7242.0,Train,Actual
1988-01-01,1853.0,Train,Actual
1988-02-01,1779.0,Train,Actual
1988-03-01,2108.0,Train,Actual
1988-04-01,2336.0,Train,Actual
1988-05-01,1728.0,Train,Actual
1988-06-01,1661.0,Train,Actual
1988-07-01,2230.0,Train,Actual
1988-08-01,1645.0,Train,Actual
1988-09-01,2421.0,Train,Actual
1988-10-01,3740.0,Train,Actual
1988-11-01,4988.0,Train,Actual
1988-12-01,6757.0,Train,Actual
1989-01-01,1757.0,Train,Actual
1989-02-01,1394.0,Train,Actual
1989-03-01,1982.0,Train,Actual
1989-04-01,1650.0,Train,Actual
1989-05-01,1654.0,Train,Actual
1989-06-01,1406.0,Train,Actual
1989-07-01,1971.0,Train,Actual
1989-08-01,1968.0,Train,Actual
1989-09-01,2608.0,Train,Actual
1989-10-01,3845.0,Train,Actual
1989-11-01,4514.0,Train,Actual
1989-12-01,6694.0,Train,Actual
1990-01-01,1720.0,Train,Actual
1990-02-01,1321.0,Train,Actual
1990-03-01,1859.0,Train,Actual
1990-04-01,1628.0,Train,Actual
1990-05-01,1615.0,Train,Actual
1990-06-01,1457.0,Train,Actual
1990-07-01,1899.0,Train,Actual
1990-08-01,1605.0,Train,Actual
1990-09-01,2424.0,Train,Actual
1990-10-01,3116.0,Train,Actual
1990-11-01,4286.0,Train,Actual
1990-12-01,6047.0,Train,Actual
1991-01-01,1902.0,Test,Actual
1991-02-01,2049.0,Test,Actual
1991-03-01,1874.0,Test,Actual
1991-04-01,1279.0,Test,Actual
1991-05-01,1432.0,Test,Actual
1991-06-01,1540.0,Test,Actual
1991-07-01,2214.0,Test,Actual
1991-08-01,1857.0,Test,Actual
1991-09-01,2408.0,Test,Actual
1991-10-01,3252.0,Test,Actual
1991-11-01,3627.0,Test,Actual
1991-12-01,6153.0,Test,Actual
1992-01-01,1577.0,Test,Actual
1992-02-01,1667.0,Test,Actual
1992-03-01,1993.0,Test,Actual
1992-04-01,1997.0,Test,Actual
1992-05-01,1783.0,Test,Actual
1992-06-01,1625.0,Test,Actual
1992-07-01,2076.0,Test,Actual
1992-08-01,1773.0,Test,Actual
1992-09-01,2377.0,Test,Actual
1992-10-01,3088.0,Test,Actual
1992-11-01,4096.0,Test,Actual
1992-12-01,6119.0,Test,Actual
1993-01-01,1494.0,Test,Actual
1993-02-01,1564.0,Test,Actual
1993-03-01,1898.0,Test,Actual
1993-04-01,2121.0,Test,Actual
1993-05-01,1831.0,Test,Actual
1993-06-01,1515.0,Test,Actual
1993-07-01,2048.0,Test,Actual
1993-08-01,2795.0,Test,Actual
1993-09-01,1749.0,Test,Actual
1993-10-01,3339.0,Test,Actual
1993-11-01,4227.0,Test,Actual
1993-12-01,6410.0,Test,Actual
1994-01-01,1197.0,Test,Actual
1994-02-01,1968.0,Test,Actual
1994-03-01,1720.0,Test,Actual
1994-04-01,1725.0,Test,Actual
1994-05-01,1674.0,Test,Actual
1994-06-01,1693.0,Test,Actual
1994-07-01,2031.0,Test,Actual
1994-08-01,1495.0,Test,Actual
1994-09-01,2968.0,Test,Actual
1994-10-01,3385.0,Test,Actual
1994-11-01,3729.0,Test,Actual
1994-12-01,5999.0,Test,Actual
1995-01-01,1070.0,Test,Actual
1995-02-01,1402.0,Test,Actual
1995-03-01,1897.0,Test,Actual
1995-04-01,1862.0,Test,Actual
1995-05-01,1670.0,Test,Actual
1995-06-01,1688.0,Test,Actual
1995-07-01,2031.0,Test,Actual
1980-01-01,1697.783611089216,Train,Double_exponential_smoothing
1980-02-01,1717.214589283765,Train,Double_exponential_smoothing
1980-03-01,1662.5061423166399,Train,Double_exponential_smoothing
1980-04-01,2105.193276930025,Train,Double_exponential_smoothing
1980-05-01,1877.5102845661122,Train,Double_exponential_smoothing
1980-06-01,1641.199250158072,Train,Double_exponential_smoothing
1980-07-01,1497.0910305091375,Train,Double_exponential_smoothing
1980-08-01,1827.9610278047783,Train,Double_exponential_smoothing
1980-09-01,2259.987100436174,Train,Double_exponential_smoothing
1980-10-01,2108.241574375121,Train,Double_exponential_smoothing
1980-11-01,2451.324067486453,Train,Double_exponential_smoothing
1980-12-01,3538.138244417318,Train,Double_exponential_smoothing
1981-01-01,4628.312297733078,Train,Double_exponential_smoothing
1981-02-01,2647.992280320971,Train,Double_exponential_smoothing
1981-03-01,1946.179307585403,Train,Double_exponential_smoothing
1981-04-01,1770.3370823433827,Train,Double_exponential_smoothing
1981-05-01,1930.6508957541864,Train,Double_exponential_smoothing
1981-06-01,1464.8934146396489,Train,Double_exponential_smoothing
1981-07-01,1501.7464557992262,Train,Double_exponential_smoothing
1981-08-01,1709.7393752995993,Train,Double_exponential_smoothing
1981-09-01,2230.670870194994,Train,Double_exponential_smoothing
1981-10-01,2095.9755364270295,Train,Double_exponential_smoothing
1981-11-01,2237.734596948535,Train,Double_exponential_smoothing
1981-12-01,3313.916450009468,Train,Double_exponential_smoothing
1982-01-01,4142.4840351491075,Train,Double_exponential_smoothing
1982-02-01,2463.9724978962836,Train,Double_exponential_smoothing
1982-03-01,1755.6933775694201,Train,Double_exponential_smoothing
1982-04-01,1628.7582188182969,Train,Double_exponential_smoothing
1982-05-01,1760.2917353615917,Train,Double_exponential_smoothing
1982-06-01,1642.6873495490445,Train,Double_exponential_smoothing
1982-07-01,1544.2635403691208,Train,Double_exponential_smoothing
1982-08-01,1836.7958782685942,Train,Double_exponential_smoothing
1982-09-01,1902.8674533908302,Train,Double_exponential_smoothing
1982-10-01,1802.3832662039695,Train,Double_exponential_smoothing
1982-11-01,2290.5027636941068,Train,Double_exponential_smoothing
1982-12-01,3161.4516443329535,Train,Double_exponential_smoothing
1983-01-01,4071.3074323494684,Train,Double_exponential_smoothing
1983-02-01,2503.052712844731,Train,Double_exponential_smoothing
1983-03-01,1969.653664498568,Train,Double_exponential_smoothing
1983-04-01,2035.8173794183149,Train,Double_exponential_smoothing
1983-05-01,1634.7416796691887,Train,Double_exponential_smoothing
1983-06-01,1457.887199092045,Train,Double_exponential_smoothing
1983-07-01,1347.0238754487498,Train,Double_exponential_smoothing
1983-08-01,1537.9917479007984,Train,Double_exponential_smoothing
1983-09-01,2057.463938571605,Train,Double_exponential_smoothing
1983-10-01,2171.0470174920697,Train,Double_exponential_smoothing
1983-11-01,2418.366887917201,Train,Double_exponential_smoothing
1983-12-01,3107.344898019268,Train,Double_exponential_smoothing
1984-01-01,4310.766940896072,Train,Double_exponential_smoothing
1984-02-01,2587.3672545890854,Train,Double_exponential_smoothing
1984-03-01,1867.818133058185,Train,Double_exponential_smoothing
1984-04-01,2020.0455179510384,Train,Double_exponential_smoothing
1984-05-01,1897.4174838827457,Train,Double_exponential_smoothing
1984-06-01,1710.4067053198924,Train,Double_exponential_smoothing
1984-07-01,1538.952425079614,Train,Double_exponential_smoothing
1984-08-01,1603.6267811670557,Train,Double_exponential_smoothing
1984-09-01,2638.4131145442198,Train,Double_exponential_smoothing
1984-10-01,2095.7100128386523,Train,Double_exponential_smoothing
1984-11-01,2387.3051863522637,Train,Double_exponential_smoothing
1984-12-01,3636.1057101562556,Train,Double_exponential_smoothing
1985-01-01,4724.357152938194,Train,Double_exponential_smoothing
1985-02-01,2837.9530600325475,Train,Double_exponential_smoothing
1985-03-01,2116.0807078650278,Train,Double_exponential_smoothing
1985-04-01,1968.161912615093,Train,Double_exponential_smoothing
1985-05-01,1749.5697914554264,Train,Double_exponential_smoothing
1985-06-01,1871.5069425880326,Train,Double_exponential_smoothing
1985-07-01,1579.478978270234,Train,Double_exponential_smoothing
1985-08-01,1648.9953540551887,Train,Double_exponential_smoothing
1985-09-01,2235.1985432188717,Train,Double_exponential_smoothing
1985-10-01,1961.5114905107648,Train,Double_exponential_smoothing
1985-11-01,3132.430775932181,Train,Double_exponential_smoothing
1985-12-01,3972.9751637824083,Train,Double_exponential_smoothing
1986-01-01,4946.633514489155,Train,Double_exponential_smoothing
1986-02-01,2809.314439669452,Train,Double_exponential_smoothing
1986-03-01,2002.9814117124506,Train,Double_exponential_smoothing
1986-04-01,1754.0551030433999,Train,Double_exponential_smoothing
1986-05-01,1684.5483681715932,Train,Double_exponential_smoothing
1986-06-01,1763.7382333166086,Train,Double_exponential_smoothing
1986-07-01,1557.0827486700919,Train,Double_exponential_smoothing
1986-08-01,2249.484333860264,Train,Double_exponential_smoothing
1986-09-01,2968.8373845565197,Train,Double_exponential_smoothing
1986-10-01,2084.417967811268,Train,Double_exponential_smoothing
1986-11-01,2282.905266683489,Train,Double_exponential_smoothing
1986-12-01,3414.047742138188,Train,Double_exponential_smoothing
1987-01-01,5045.921868284947,Train,Double_exponential_smoothing
1987-02-01,2703.6806901525815,Train,Double_exponential_smoothing
1987-03-01,1913.3077811910878,Train,Double_exponential_smoothing
1987-04-01,1703.6917026738563,Train,Double_exponential_smoothing
1987-05-01,1880.6210666702575,Train,Double_exponential_smoothing
1987-06-01,1672.745700967778,Train,Double_exponential_smoothing
1987-07-01,1425.9157978209396,Train,Double_exponential_smoothing
1987-08-01,1725.8002978943125,Train,Double_exponential_smoothing
1987-09-01,1885.1660991361582,Train,Double_exponential_smoothing
1987-10-01,2399.9900530716864,Train,Double_exponential_smoothing
1987-11-01,2889.6601048672746,Train,Double_exponential_smoothing
1987-12-01,3898.5089897206713,Train,Double_exponential_smoothing
1988-01-01,6091.810502036619,Train,Double_exponential_smoothing
1988-02-01,3372.565740651517,Train,Double_exponential_smoothing
1988-03-01,2367.165683867246,Train,Double_exponential_smoothing
1988-04-01,2226.3186939762186,Train,Double_exponential_smoothing
1988-05-01,2324.4463614252895,Train,Double_exponential_smoothing
1988-06-01,1965.0764160651581,Train,Double_exponential_smoothing
1988-07-01,1795.1319219731058,Train,Double_exponential_smoothing
1988-08-01,2103.9469463501414,Train,Double_exponential_smoothing
1988-09-01,1833.6623846385392,Train,Double_exponential_smoothing
1988-10-01,2241.2618818130786,Train,Double_exponential_smoothing
1988-11-01,3239.3545342297316,Train,Double_exponential_smoothing
1988-12-01,4399.361271327267,Train,Double_exponential_smoothing
1989-01-01,5953.932584829623,Train,Double_exponential_smoothing
1989-02-01,3261.820377563005,Train,Double_exponential_smoothing
1989-03-01,2078.7317136432403,Train,Double_exponential_smoothing
1989-04-01,2043.1251172989823,Train,Double_exponential_smoothing
1989-05-01,1815.486285318416,Train,Double_exponential_smoothing
1989-06-01,1737.925431514033,Train,Double_exponential_smoothing
1989-07-01,1549.9376590259153,Train,Double_exponential_smoothing
1989-08-01,1849.8079953020722,Train,Double_exponential_smoothing
1989-09-01,1953.4497142552073,Train,Double_exponential_smoothing
1989-10-01,2404.59606232994,Train,Double_exponential_smoothing
1989-11-01,3364.8942059603046,Train,Double_exponential_smoothing
1989-12-01,4136.461314864213,Train,Double_exponential_smoothing
1990-01-01,5820.547101596165,Train,Double_exponential_smoothing
1990-02-01,3190.8827072697586,Train,Double_exponential_smoothing
1990-03-01,2006.4578672430941,Train,Double_exponential_smoothing
1990-04-01,1937.9859757847612,Train,Double_exponential_smoothing
1990-05-01,1764.212698897326,Train,Double_exponential_smoothing
1990-06-01,1694.603858230369,Train,Double_exponential_smoothing
1990-07-01,1567.7266987417006,Train,Double_exponential_smoothing
1990-08-01,1809.423034451075,Train,Double_exponential_smoothing
1990-09-01,1704.0436130766898,Train,Double_exponential_smoothing
1990-10-01,2197.566342267357,Train,Double_exponential_smoothing
1990-11-01,2819.6817916954105,Train,Double_exponential_smoothing
1990-12-01,3796.769699414496,Train,Double_exponential_smoothing
1991-01-01,5281.751473077666,Test,Double_exponential_smoothing
1991-02-01,5308.817011128882,Test,Double_exponential_smoothing
1991-03-01,5335.882549180097,Test,Double_exponential_smoothing
1991-04-01,5362.948087231313,Test,Double_exponential_smoothing
1991-05-01,5390.013625282529,Test,Double_exponential_smoothing
1991-06-01,5417.079163333744,Test,Double_exponential_smoothing
1991-07-01,5444.14470138496,Test,Double_exponential_smoothing
1991-08-01,5471.2102394361755,Test,Double_exponential_smoothing
1991-09-01,5498.275777487392,Test,Double_exponential_smoothing
1991-10-01,5525.341315538607,Test,Double_exponential_smoothing
1991-11-01,5552.406853589823,Test,Double_exponential_smoothing
1991-12-01,5579.4723916410385,Test,Double_exponential_smoothing
1992-01-01,5606.537929692255,Test,Double_exponential_smoothing
1992-02-01,5633.60346774347,Test,Double_exponential_smoothing
1992-03-01,5660.669005794686,Test,Double_exponential_smoothing
1992-04-01,5687.7345438459015,Test,Double_exponential_smoothing
1992-05-01,5714.800081897118,Test,Double_exponential_smoothing
1992-06-01,5741.865619948333,Test,Double_exponential_smoothing
1992-07-01,5768.931157999549,Test,Double_exponential_smoothing
1992-08-01,5795.9966960507645,Test,Double_exponential_smoothing
1992-09-01,5823.06223410198,Test,Double_exponential_smoothing
1992-10-01,5850.127772153196,Test,Double_exponential_smoothing
1992-11-01,5877.193310204411,Test,Double_exponential_smoothing
1992-12-01,5904.2588482556275,Test,Double_exponential_smoothing
1993-01-01,5931.324386306843,Test,Double_exponential_smoothing
1993-02-01,5958.389924358058,Test,Double_exponential_smoothing
1993-03-01,5985.455462409274,Test,Double_exponential_smoothing
1993-04-01,6012.52100046049,Test,Double_exponential_smoothing
1993-05-01,6039.586538511706,Test,Double_exponential_smoothing
1993-06-01,6066.652076562921,Test,Double_exponential_smoothing
1993-07-01,6093.7176146141355,Test,Double_exponential_smoothing
1993-08-01,6120.783152665353,Test,Double_exponential_smoothing
1993-09-01,6147.84869071657,Test,Double_exponential_smoothing
1993-10-01,6174.914228767785,Test,Double_exponential_smoothing
1993-11-01,6201.979766819,Test,Double_exponential_smoothing
1993-12-01,6229.045304870216,Test,Double_exponential_smoothing
1994-01-01,6256.110842921431,Test,Double_exponential_smoothing
1994-02-01,6283.176380972646,Test,Double_exponential_smoothing
1994-03-01,6310.241919023862,Test,Double_exponential_smoothing
1994-04-01,6337.307457075077,Test,Double_exponential_smoothing
1994-05-01,6364.372995126294,Test,Double_exponential_smoothing
1994-06-01,6391.438533177509,Test,Double_exponential_smoothing
1994-07-01,6418.504071228726,Test,Double_exponential_smoothing
1994-08-01,6445.569609279942,Test,Double_exponential_smoothing
1994-09-01,6472.635147331157,Test,Double_exponential_smoothing
1994-10-01,6499.700685382372,Test,Double_exponential_smoothing
1994-11-01,6526.766223433588,Test,Double_exponential_smoothing
1994-12-01,6553.831761484803,Test,Double_exponential_smoothing
1995-01-01,6580.897299536019,Test,Double_exponential_smoothing
1995-02-01,6607.962837587234,Test,Double_exponential_smoothing
1995-03-01,6635.028375638451,Test,Double_exponential_smoothing
1995-04-01,6662.093913689666,Test,Double_exponential_smoothing
1995-05-01,6689.159451740883,Test,Double_exponential_smoothing
1995-06-01,6716.224989792098,Test,Double_exponential_smoothing
1995-07-01,6743.290527843314,Test,Double_exponential_smoothing
