YearMonth,Value,Type,Model
1986-12-01,4939.0,Full,MovingAverage_2
1987-01-01,3640.0,Full,MovingAverage_2
1987-02-01,1415.5,Full,MovingAverage_2
1987-03-01,1495.0,Full,MovingAverage_2
1987-04-01,1741.5,Full,MovingAverage_2
1987-05-01,1726.5,Full,MovingAverage_2
1987-06-01,1384.0,Full,MovingAverage_2
1987-07-01,1548.5,Full,MovingAverage_2
1987-08-01,1888.5,Full,MovingAverage_2
1987-09-01,2284.0,Full,MovingAverage_2
1987-10-01,2876.0,Full,MovingAverage_2
1987-11-01,3759.5,Full,MovingAverage_2
1987-12-01,5823.5,Full,MovingAverage_2
1988-01-01,4547.5,Full,MovingAverage_2
1988-02-01,1816.0,Full,MovingAverage_2
1988-03-01,1943.5,Full,MovingAverage_2
1988-04-01,2222.0,Full,MovingAverage_2
1988-05-01,2032.0,Full,MovingAverage_2
1988-06-01,1694.5,Full,MovingAverage_2
1988-07-01,1945.5,Full,MovingAverage_2
1988-08-01,1937.5,Full,MovingAverage_2
1988-09-01,2033.0,Full,MovingAverage_2
1988-10-01,3080.5,Full,MovingAverage_2
1988-11-01,4364.0,Full,MovingAverage_2
1988-12-01,5872.5,Full,MovingAverage_2
1989-01-01,4257.0,Full,MovingAverage_2
1989-02-01,1575.5,Full,MovingAverage_2
1989-03-01,1688.0,Full,MovingAverage_2
1989-04-01,1816.0,Full,MovingAverage_2
1989-05-01,1652.0,Full,MovingAverage_2
1989-06-01,1530.0,Full,MovingAverage_2
1989-07-01,1688.5,Full,MovingAverage_2
1989-08-01,1969.5,Full,MovingAverage_2
1989-09-01,2288.0,Full,MovingAverage_2
1989-10-01,3226.5,Full,MovingAverage_2
1989-11-01,4179.5,Full,MovingAverage_2
1989-12-01,5604.0,Full,MovingAverage_2
1990-01-01,4207.0,Full,MovingAverage_2
1990-02-01,1520.5,Full,MovingAverage_2
1990-03-01,1590.0,Full,MovingAverage_2
1990-04-01,1743.5,Full,MovingAverage_2
1990-05-01,1621.5,Full,MovingAverage_2
1990-06-01,1536.0,Full,MovingAverage_2
1990-07-01,1678.0,Full,MovingAverage_2
1990-08-01,1752.0,Full,MovingAverage_2
1990-09-01,2014.5,Full,MovingAverage_2
1990-10-01,2770.0,Full,MovingAverage_2
1990-11-01,3701.0,Full,MovingAverage_2
1990-12-01,5166.5,Full,MovingAverage_2
1991-01-01,3974.5,Full,MovingAverage_2
1991-02-01,1975.5,Full,MovingAverage_2
1991-03-01,1961.5,Full,MovingAverage_2
1991-04-01,1576.5,Full,MovingAverage_2
1991-05-01,1355.5,Full,MovingAverage_2
1991-06-01,1486.0,Full,MovingAverage_2
1991-07-01,1877.0,Full,MovingAverage_2
1991-08-01,2035.5,Full,MovingAverage_2
1991-09-01,2132.5,Full,MovingAverage_2
1991-10-01,2830.0,Full,MovingAverage_2
1991-11-01,3439.5,Full,MovingAverage_2
1991-12-01,4890.0,Full,MovingAverage_2
1992-01-01,3865.0,Full,MovingAverage_2
1992-02-01,1622.0,Full,MovingAverage_2
1992-03-01,1830.0,Full,MovingAverage_2
1992-04-01,1995.0,Full,MovingAverage_2
1992-05-01,1890.0,Full,MovingAverage_2
1992-06-01,1704.0,Full,MovingAverage_2
1992-07-01,1850.5,Full,MovingAverage_2
1992-08-01,1924.5,Full,MovingAverage_2
1992-09-01,2075.0,Full,MovingAverage_2
1992-10-01,2732.5,Full,MovingAverage_2
1992-11-01,3592.0,Full,MovingAverage_2
1992-12-01,5107.5,Full,MovingAverage_2
1993-01-01,3806.5,Full,MovingAverage_2
1993-02-01,1529.0,Full,MovingAverage_2
1993-03-01,1731.0,Full,MovingAverage_2
1993-04-01,2009.5,Full,MovingAverage_2
1993-05-01,1976.0,Full,MovingAverage_2
1993-06-01,1673.0,Full,MovingAverage_2
1993-07-01,1781.5,Full,MovingAverage_2
1993-08-01,2421.5,Full,MovingAverage_2
1993-09-01,2272.0,Full,MovingAverage_2
1993-10-01,2544.0,Full,MovingAverage_2
1993-11-01,3783.0,Full,MovingAverage_2
1993-12-01,5318.5,Full,MovingAverage_2
1994-01-01,3803.5,Full,MovingAverage_2
1994-02-01,1582.5,Full,MovingAverage_2
1994-03-01,1844.0,Full,MovingAverage_2
1994-04-01,1722.5,Full,MovingAverage_2
1994-05-01,1699.5,Full,MovingAverage_2
1994-06-01,1683.5,Full,MovingAverage_2
1994-07-01,1862.0,Full,MovingAverage_2
1994-08-01,1763.0,Full,MovingAverage_2
1994-09-01,2231.5,Full,MovingAverage_2
1994-10-01,3176.5,Full,MovingAverage_2
1994-11-01,3557.0,Full,MovingAverage_2
1994-12-01,4864.0,Full,MovingAverage_2
1995-01-01,3534.5,Full,MovingAverage_2
1995-02-01,1236.0,Full,MovingAverage_2
1995-03-01,1649.5,Full,MovingAverage_2
1995-04-01,1879.5,Full,MovingAverage_2
1995-05-01,1766.0,Full,MovingAverage_2
1995-06-01,1679.0,Full,MovingAverage_2
1995-07-01,1859.5,Full,MovingAverage_2
