YearMonth,Value,Type,Model
1987-08-01,1930,Train,Actual
1987-09-01,2638,Train,Actual
1987-10-01,3114,Train,Actual
1987-11-01,4405,Train,Actual
1987-12-01,7242,Train,Actual
1988-01-01,1853,Train,Actual
1988-02-01,1779,Train,Actual
1988-03-01,2108,Train,Actual
1988-04-01,2336,Train,Actual
1988-05-01,1728,Train,Actual
1988-06-01,1661,Train,Actual
1988-07-01,2230,Train,Actual
1988-08-01,1645,Train,Actual
1988-09-01,2421,Train,Actual
1988-10-01,3740,Train,Actual
1988-11-01,4988,Train,Actual
1988-12-01,6757,Train,Actual
1989-01-01,1757,Train,Actual
1989-02-01,1394,Train,Actual
1989-03-01,1982,Train,Actual
1989-04-01,1650,Train,Actual
1989-05-01,1654,Train,Actual
1989-06-01,1406,Train,Actual
1989-07-01,1971,Train,Actual
1989-08-01,1968,Train,Actual
1989-09-01,2608,Train,Actual
1989-10-01,3845,Train,Actual
1989-11-01,4514,Train,Actual
1989-12-01,6694,Train,Actual
1990-01-01,1720,Train,Actual
1990-02-01,1321,Train,Actual
1990-03-01,1859,Train,Actual
1990-04-01,1628,Train,Actual
1990-05-01,1615,Train,Actual
1990-06-01,1457,Train,Actual
1990-07-01,1899,Train,Actual
1990-08-01,1605,Train,Actual
1990-09-01,2424,Train,Actual
1990-10-01,3116,Train,Actual
1990-11-01,4286,Train,Actual
1990-12-01,6047,Train,Actual
1991-01-01,1902,Test,Actual
1991-02-01,2049,Test,Actual
1991-03-01,1874,Test,Actual
1991-04-01,1279,Test,Actual
1991-05-01,1432,Test,Actual
1991-06-01,1540,Test,Actual
1991-07-01,2214,Test,Actual
1991-08-01,1857,Test,Actual
1991-09-01,2408,Test,Actual
1991-10-01,3252,Test,Actual
1991-11-01,3627,Test,Actual
1991-12-01,6153,Test,Actual
1992-01-01,1577,Test,Actual
1992-02-01,1667,Test,Actual
1992-03-01,1993,Test,Actual
1992-04-01,1997,Test,Actual
1992-05-01,1783,Test,Actual
1992-06-01,1625,Test,Actual
1992-07-01,2076,Test,Actual
1992-08-01,1773,Test,Actual
1992-09-01,2377,Test,Actual
1992-10-01,3088,Test,Actual
1992-11-01,4096,Test,Actual
1992-12-01,6119,Test,Actual
1993-01-01,1494,Test,Actual
1993-02-01,1564,Test,Actual
1993-03-01,1898,Test,Actual
1993-04-01,2121,Test,Actual
1993-05-01,1831,Test,Actual
1993-06-01,1515,Test,Actual
1993-07-01,2048,Test,Actual
1993-08-01,2795,Test,Actual
1993-09-01,1749,Test,Actual
1993-10-01,3339,Test,Actual
1993-11-01,4227,Test,Actual
1993-12-01,6410,Test,Actual
1994-01-01,1197,Test,Actual
1994-02-01,1968,Test,Actual
1994-03-01,1720,Test,Actual
1994-04-01,1725,Test,Actual
1994-05-01,1674,Test,Actual
1994-06-01,1693,Test,Actual
1994-07-01,2031,Test,Actual
1994-08-01,1495,Test,Actual
1994-09-01,2968,Test,Actual
1994-10-01,3385,Test,Actual
1994-11-01,3729,Test,Actual
1994-12-01,5999,Test,Actual
1995-01-01,1070,Test,Actual
1995-02-01,1402,Test,Actual
1995-03-01,1897,Test,Actual
1995-04-01,1862,Test,Actual
1995-05-01,1670,Test,Actual
1995-06-01,1688,Test,Actual
1995-07-01,2031,Test,Actual
1980-01-01,6047,Train,Naive model
1980-02-01,6047,Train,Naive model
1980-03-01,6047,Train,Naive model
1980-04-01,6047,Train,Naive model
1980-05-01,6047,Train,Naive model
1980-06-01,6047,Train,Naive model
1980-07-01,6047,Train,Naive model
1980-08-01,6047,Train,Naive model
1980-09-01,6047,Train,Naive model
1980-10-01,6047,Train,Naive model
1980-11-01,6047,Train,Naive model
1980-12-01,6047,Train,Naive model
1981-01-01,6047,Train,Naive model
1981-02-01,6047,Train,Naive model
1981-03-01,6047,Train,Naive model
1981-04-01,6047,Train,Naive model
1981-05-01,6047,Train,Naive model
1981-06-01,6047,Train,Naive model
1981-07-01,6047,Train,Naive model
1981-08-01,6047,Train,Naive model
1981-09-01,6047,Train,Naive model
1981-10-01,6047,Train,Naive model
1981-11-01,6047,Train,Naive model
1981-12-01,6047,Train,Naive model
1982-01-01,6047,Train,Naive model
1982-02-01,6047,Train,Naive model
1982-03-01,6047,Train,Naive model
1982-04-01,6047,Train,Naive model
1982-05-01,6047,Train,Naive model
1982-06-01,6047,Train,Naive model
1982-07-01,6047,Train,Naive model
1982-08-01,6047,Train,Naive model
1982-09-01,6047,Train,Naive model
1982-10-01,6047,Train,Naive model
1982-11-01,6047,Train,Naive model
1982-12-01,6047,Train,Naive model
1983-01-01,6047,Train,Naive model
1983-02-01,6047,Train,Naive model
1983-03-01,6047,Train,Naive model
1983-04-01,6047,Train,Naive model
1983-05-01,6047,Train,Naive model
1983-06-01,6047,Train,Naive model
1983-07-01,6047,Train,Naive model
1983-08-01,6047,Train,Naive model
1983-09-01,6047,Train,Naive model
1983-10-01,6047,Train,Naive model
1983-11-01,6047,Train,Naive model
1983-12-01,6047,Train,Naive model
1984-01-01,6047,Train,Naive model
1984-02-01,6047,Train,Naive model
1984-03-01,6047,Train,Naive model
1984-04-01,6047,Train,Naive model
1984-05-01,6047,Train,Naive model
1984-06-01,6047,Train,Naive model
1984-07-01,6047,Train,Naive model
1984-08-01,6047,Train,Naive model
1984-09-01,6047,Train,Naive model
1984-10-01,6047,Train,Naive model
1984-11-01,6047,Train,Naive model
1984-12-01,6047,Train,Naive model
1985-01-01,6047,Train,Naive model
1985-02-01,6047,Train,Naive model
1985-03-01,6047,Train,Naive model
1985-04-01,6047,Train,Naive model
1985-05-01,6047,Train,Naive model
1985-06-01,6047,Train,Naive model
1985-07-01,6047,Train,Naive model
1985-08-01,6047,Train,Naive model
1985-09-01,6047,Train,Naive model
1985-10-01,6047,Train,Naive model
1985-11-01,6047,Train,Naive model
1985-12-01,6047,Train,Naive model
1986-01-01,6047,Train,Naive model
1986-02-01,6047,Train,Naive model
1986-03-01,6047,Train,Naive model
1986-04-01,6047,Train,Naive model
1986-05-01,6047,Train,Naive model
1986-06-01,6047,Train,Naive model
1986-07-01,6047,Train,Naive model
1986-08-01,6047,Train,Naive model
1986-09-01,6047,Train,Naive model
1986-10-01,6047,Train,Naive model
1986-11-01,6047,Train,Naive model
1986-12-01,6047,Train,Naive model
1987-01-01,6047,Train,Naive model
1987-02-01,6047,Train,Naive model
1987-03-01,6047,Train,Naive model
1987-04-01,6047,Train,Naive model
1987-05-01,6047,Train,Naive model
1987-06-01,6047,Train,Naive model
1987-07-01,6047,Train,Naive model
1987-08-01,6047,Train,Naive model
1987-09-01,6047,Train,Naive model
1987-10-01,6047,Train,Naive model
1987-11-01,6047,Train,Naive model
1987-12-01,6047,Train,Naive model
1988-01-01,6047,Train,Naive model
1988-02-01,6047,Train,Naive model
1988-03-01,6047,Train,Naive model
1988-04-01,6047,Train,Naive model
1988-05-01,6047,Train,Naive model
1988-06-01,6047,Train,Naive model
1988-07-01,6047,Train,Naive model
1988-08-01,6047,Train,Naive model
1988-09-01,6047,Train,Naive model
1988-10-01,6047,Train,Naive model
1988-11-01,6047,Train,Naive model
1988-12-01,6047,Train,Naive model
1989-01-01,6047,Train,Naive model
1989-02-01,6047,Train,Naive model
1989-03-01,6047,Train,Naive model
1989-04-01,6047,Train,Naive model
1989-05-01,6047,Train,Naive model
1989-06-01,6047,Train,Naive model
1989-07-01,6047,Train,Naive model
1989-08-01,6047,Train,Naive model
1989-09-01,6047,Train,Naive model
1989-10-01,6047,Train,Naive model
1989-11-01,6047,Train,Naive model
1989-12-01,6047,Train,Naive model
1990-01-01,6047,Train,Naive model
1990-02-01,6047,Train,Naive model
1990-03-01,6047,Train,Naive model
1990-04-01,6047,Train,Naive model
1990-05-01,6047,Train,Naive model
1990-06-01,6047,Train,Naive model
1990-07-01,6047,Train,Naive model
1990-08-01,6047,Train,Naive model
1990-09-01,6047,Train,Naive model
1990-10-01,6047,Train,Naive model
1990-11-01,6047,Train,Naive model
1990-12-01,6047,Train,Naive model
1991-01-01,6047,Test,Naive model
1991-02-01,6047,Test,Naive model
1991-03-01,6047,Test,Naive model
1991-04-01,6047,Test,Naive model
1991-05-01,6047,Test,Naive model
1991-06-01,6047,Test,Naive model
1991-07-01,6047,Test,Naive model
1991-08-01,6047,Test,Naive model
1991-09-01,6047,Test,Naive model
1991-10-01,6047,Test,Naive model
1991-11-01,6047,Test,Naive model
1991-12-01,6047,Test,Naive model
1992-01-01,6047,Test,Naive model
1992-02-01,6047,Test,Naive model
1992-03-01,6047,Test,Naive model
1992-04-01,6047,Test,Naive model
1992-05-01,6047,Test,Naive model
1992-06-01,6047,Test,Naive model
1992-07-01,6047,Test,Naive model
1992-08-01,6047,Test,Naive model
1992-09-01,6047,Test,Naive model
1992-10-01,6047,Test,Naive model
1992-11-01,6047,Test,Naive model
1992-12-01,6047,Test,Naive model
1993-01-01,6047,Test,Naive model
1993-02-01,6047,Test,Naive model
1993-03-01,6047,Test,Naive model
1993-04-01,6047,Test,Naive model
1993-05-01,6047,Test,Naive model
1993-06-01,6047,Test,Naive model
1993-07-01,6047,Test,Naive model
1993-08-01,6047,Test,Naive model
1993-09-01,6047,Test,Naive model
1993-10-01,6047,Test,Naive model
1993-11-01,6047,Test,Naive model
1993-12-01,6047,Test,Naive model
1994-01-01,6047,Test,Naive model
1994-02-01,6047,Test,Naive model
1994-03-01,6047,Test,Naive model
1994-04-01,6047,Test,Naive model
1994-05-01,6047,Test,Naive model
1994-06-01,6047,Test,Naive model
1994-07-01,6047,Test,Naive model
1994-08-01,6047,Test,Naive model
1994-09-01,6047,Test,Naive model
1994-10-01,6047,Test,Naive model
1994-11-01,6047,Test,Naive model
1994-12-01,6047,Test,Naive model
1995-01-01,6047,Test,Naive model
1995-02-01,6047,Test,Naive model
1995-03-01,6047,Test,Naive model
1995-04-01,6047,Test,Naive model
1995-05-01,6047,Test,Naive model
1995-06-01,6047,Test,Naive model
1995-07-01,6047,Test,Naive model
